Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
ERock Inc,Industrials,Specialty Industrial Machinery,USA,Mid,NYSE,-,2.71B,2.32B,-,-,1.02,2.86,-,-,-,- -,-,-,"Jun 10, 2026",-,-,-,-,12.07,4.32,-,-,-,1.25,1.42,0.61,0.51,Yes / Yes,-,-,-0.00,-,-,-,- -,- -,-,-,-,-,Aug 11 AMC,74.94% 95.17%,86.89%,0.00%,15.64%,32.54%,-,-,-,-,-,-,-6.99%,-1.80%,-6.99%,"

",48.17M,28.77M,21.72%,2.39,6.25M,20.70 -40.43%,8.88 38.85%,6.56%,9.47%,1.22,47.76,-,0.60,2.61M,"1,556,638",0.16%,18.44%,-,-,-38.66%,-,-,-,-,1.12,22.50,11.71,12.33,5.29%,EROC
Sunshine Silver Mining & Refining Co,Basic Materials,Other Industrial Metals & Mining,USA,Mid,NYSE,-,2.51B,2.22B,-,-,2.24,2.01,-,-,-,- -,-,-,"Jun 04, 2026",-,-,-,-,7.77,8.69,-,-,-,24.48,24.53,0.00,0.00,No / Yes,-,-,-0.09,-,-,-,- -,- -,-,-,-,-,Aug 12 AMC,-85.71% -,61.09%,-0.56%,32.49%,20.53%,-,-,-,-,-,-,0.05%,13.49%,15.36%,"

",143.73M,55.92M,1.20%,2.66,0.67M,19.61 -11.01%,12.51 39.49%,6.11%,6.45%,1.15,53.72,-,0.83,252.86K,"208,934",-3.86%,13.09%,24.64%,-,16.33%,-,-,-,-,1.33,19.33,17.85,17.45,-2.24%,SSMR
Benchmark Electronics Inc,Technology,Electronic Components,USA,Mid,NYSE,RUT,2.61B,2.59B,53.14M,2.82B,31.08,8.78,-,0.68 (0.94%),"Jun 30, 2026",1.00% 1.22%,99.33%,11840,"Jun 27, 1990",49.60,21.73,-,0.93,2.34,8.28,20.55,15.50,0.92,1.31,1.99,0.26,0.25,Yes / Yes,1.46,3.34,0.79,23.23%,13.02%,-,-28.97% 12.39%,-2.70% 5.31%,39.10%,8.87%,1938.06%,17.69%,Jul 29 AMC,9.49% 5.00%,3.04%,-7.80%,102.98%,31.54%,2.50%,4.78%,3.82%,10.23%,4.29%,1.89%,-3.36%,-9.42%,9.18%,"

",35.92M,34.83M,3.68%,2.84,1.28M,100.41 -27.66%,35.91 102.28%,2.88%,3.53%,3.12,41.80,1.29,0.43,450.54K,"195,893",1.87%,-11.81%,-13.44%,37.34%,69.88%,80.47%,178.74%,166.28%,197.58%,1.50,89.50,71.21,72.64,2.01%,BHE
Precigen Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.54B,2.60B,-336.70M,85.72M,0.12,0.11,-,-,-,- -,-,160,"Aug 08, 2013",-,10.39,-,29.66,58.33,66.53,-,-,30.36,3.89,4.58,2.26,2.23,Yes / Yes,-1.10,0.68,0.05,110.22%,388.09%,-,-60.61% -6.02%,-28.87% -37.70%,-154.83%,1875.05%,153.95%,6322.66%,Aug 04 AMC,513.22% 96.47%,54.16%,-3.05%,39.73%,2.62%,-115.88%,-837.08%,-111.95%,89.19%,-46.08%,-392.81%,1.83%,14.42%,52.88%,"

",358.01M,164.12M,25.74%,8.17,42.24M,7.72 -7.97%,2.99 137.46%,3.74%,5.30%,0.35,57.84,0.95,0.42,5.17M,"2,192,987",2.16%,2.75%,98.32%,113.86%,69.86%,55.70%,292.27%,15.64%,-71.70%,1.67,14.50,7.14,7.10,-0.56%,PGEN
Supernus Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,Mid,NASD,RUT,2.53B,2.20B,-109.89M,830.44M,17.73,6.40,-,-,-,- -,-,778,"May 01, 2012",-,9.76,0.52,3.05,2.46,6.80,134.67,58.60,2.65,1.84,2.08,0.04,0.03,Yes / Yes,-1.91,4.46,0.61,-20.71%,73.88%,18.63%,- -,2.52% 6.68%,-264.42%,24.85%,-353.07%,32.40%,Aug 03 BMO,24.52% 6.70%,6.38%,-4.55%,102.96%,1.78%,-7.82%,-10.49%,-10.36%,75.83%,-7.73%,-13.23%,-5.28%,-6.72%,-10.25%,"

",58.16M,54.42M,7.62%,4.96,4.15M,59.68 -27.06%,42.45 2.54%,2.87%,2.96%,1.53,37.99,0.55,0.53,835.69K,"444,197",-0.46%,-6.91%,-2.73%,-19.19%,-12.41%,-4.18%,33.98%,58.52%,98.13%,1.50,61.75,43.97,43.53,-1.00%,SUPN
Inter & Co Inc,Financial,Banks - Regional,Brazil,Mid,NASD,-,2.49B,-,289.57M,3.22B,4.61,-,0.14 (2.42%),0.11 (2.00%),"Feb 20, 2026",- -,0.01%,-,"Jun 23, 2022",8.68,5.94,0.25,0.77,1.23,-,2.35,-,-,-,0.38,3.10,0.14,Yes / Yes,0.65,0.95,0.19,26.31%,24.33%,23.61%,- 159.41%,34.54% 59.62%,47.31%,51.13%,47.23%,44.04%,Aug 05 AMC,2.04% 1.04%,45.36%,0.00%,31.75%,-2.30%,1.64%,15.50%,12.50%,-,11.39%,8.99%,4.69%,2.88%,-22.46%,"

",325.79M,240.42M,3.12%,1.53,7.50M,10.36 -45.37%,5.04 12.30%,5.04%,5.08%,0.27,54.36,0.95,0.73,4.91M,"3,597,853",5.20%,-1.05%,-0.18%,-29.43%,-33.25%,-32.94%,39.07%,-,-,1.91,8.89,5.80,5.66,-2.41%,INTR
Five9 Inc,Technology,Software - Infrastructure,USA,Mid,NASD,RUT,2.49B,2.64B,59.47M,1.20B,10.50,8.75,-,-,-,- -,0.00%,2910,"Apr 04, 2014",48.56,8.67,0.59,2.06,3.17,3.80,11.89,10.26,2.19,3.74,3.74,1.03,1.00,Yes / Yes,0.69,3.84,0.80,9.85%,18.03%,14.77%,- -,13.84% 21.45%,562.42%,8.87%,203.08%,10.30%,Aug 06 AMC,2.74% 1.90%,4.42%,-4.27%,108.82%,9.70%,3.36%,7.92%,3.79%,54.09%,6.05%,4.94%,0.45%,16.47%,56.48%,"

",74.72M,71.44M,15.86%,4.24,11.33M,35.18 -5.43%,13.29 150.34%,4.69%,5.93%,1.74,57.06,1.54,0.71,2.67M,"1,900,133",-2.29%,17.27%,41.45%,83.91%,65.94%,26.50%,-54.22%,-80.45%,109.64%,1.65,35.00,34.10,33.27,-2.43%,FIVN
Guardian Pharmacy Services Inc,Healthcare,Medical Care Facilities,USA,Mid,NYSE,RUT,2.58B,2.54B,65.91M,1.46B,3.88,1.42,-,-,-,- -,0.00%,3600,"Sep 26, 2024",39.39,28.51,2.08,1.76,10.51,28.75,32.37,23.73,1.74,1.33,1.65,0.14,0.11,Yes / Yes,1.03,1.43,0.32,21.81%,9.72%,13.71%,10.88% 31.17%,16.81% 16.29%,172.45%,10.31%,139.75%,2.16%,Aug 06 AMC,10.81% 3.32%,50.83%,-30.49%,46.96%,2.33%,16.48%,31.75%,24.10%,21.63%,5.72%,4.50%,6.06%,2.30%,13.96%,"

",49.79M,31.14M,9.66%,7.54,3.01M,47.02 -13.29%,23.14 76.19%,4.67%,4.40%,1.61,60.21,0.05,1.05,398.84K,"418,392",10.01%,3.29%,0.72%,28.29%,35.49%,43.20%,-,-,-,1.17,48.83,40.13,40.77,1.59%,GRDN
Neogen Corp,Healthcare,Medical Devices,USA,Mid,NASD,RUT,2.58B,3.21B,-7.89M,870.38M,9.61,0.85,-,-,-,- -,-,2636,"Aug 23, 1989",-,28.85,2.24,2.96,1.23,13.91,80.89,31.67,3.68,2.91,3.82,0.39,0.39,Yes / Yes,-0.04,0.41,0.05,-3.13%,32.26%,12.86%,33.08% -,1.91% 13.19%,99.28%,-2.71%,98.16%,-0.07%,Jul 30 BMO,58.73% 6.10%,0.96%,0.02%,109.83%,1.70%,-0.23%,-0.38%,-0.27%,36.38%,-1.73%,-0.91%,1.08%,10.36%,26.35%,"

",217.70M,216.01M,4.60%,5.10,9.93M,12.85 -7.94%,4.90 141.43%,3.34%,3.42%,0.43,58.27,1.81,0.65,1.95M,"1,263,005",1.46%,4.69%,32.92%,21.96%,69.24%,106.10%,-49.29%,-73.43%,-48.21%,1.80,13.33,11.64,11.83,1.63%,NEOG
InvenTrust Properties Corp,Real Estate,REIT - Retail,USA,Mid,NYSE,RUT,2.54B,3.57B,15.24M,318.51M,22.65,0.96,0.99 (3.03%),0.98 (2.99%),"Jun 30, 2026",5.03% 37.97%,66.85%,103,"Feb 21, 2014",168.02,-,-,7.99,1.44,33.97,21.16,18.36,11.20,1.72,1.72,0.62,0.62,Yes / Yes,0.19,-0.19,-0.04,-114.66%,10.65%,-,22.51% -,8.46% 7.52%,-86.42%,10.76%,-98.58%,12.52%,Aug 03 AMC,-46.67% 0.47%,0.97%,0.00%,89.82%,12.34%,0.53%,0.85%,0.53%,28.03%,16.35%,4.78%,-0.85%,-5.29%,2.88%,"

",77.97M,77.22M,6.27%,4.98,4.85M,37.22 -12.33%,26.81 21.71%,1.65%,1.66%,0.60,37.98,0.85,0.53,972.04K,"511,172",0.25%,-2.01%,-2.45%,4.82%,15.67%,9.39%,35.19%,2473.96%,83.65%,1.75,37.29,32.55,32.63,0.25%,IVT
First Busey Corp,Financial,Banks - Regional,USA,Mid,NASD,RUT,2.53B,-,212.10M,1.10B,28.71,-,1.04 (3.39%),1.03 (3.36%),"Jul 24, 2026",2.82% 2.59%,67.90%,1914,"Apr 04, 1994",12.75,11.25,-,2.30,1.07,-,12.10,-,-,-,0.14,0.19,0.12,Yes / Yes,2.41,2.73,0.67,97.23%,7.13%,-,-13.63% -4.25%,28.54% 18.00%,113.53%,35.64%,31.97%,-6.94%,Jul 28 AMC,9.02% -1.68%,4.08%,-0.13%,67.54%,0.47%,1.24%,9.62%,8.63%,-,27.32%,19.29%,0.35%,1.44%,14.29%,"

",83.19M,79.21M,4.52%,4.41,3.58M,31.70 -3.28%,22.00 39.36%,1.49%,1.44%,0.49,54.97,0.74,0.78,812.85K,"633,318",1.22%,-1.38%,11.17%,22.10%,28.88%,23.78%,47.40%,27.64%,31.64%,2.00,33.29,30.68,30.66,-0.07%,BUSE
Axogen Inc,Healthcare,Medical Devices,USA,Mid,NASD,RUT,2.60B,2.50B,-33.55M,251.17M,4.78,2.11,-,-,"Jan 27, 2010",- -,-,622,"Dec 17, 1986",-,70.48,1.42,10.33,10.11,22.89,301.81,-,9.96,5.04,6.60,0.08,0.07,Yes / Yes,-0.67,0.69,0.13,54.31%,53.07%,49.47%,20.86% 10.54%,17.57% 14.93%,-543.50%,23.57%,-334.71%,23.06%,Jul 29 BMO,-1.15% 3.92%,2.46%,-9.68%,98.83%,6.23%,-13.15%,-18.21%,-12.23%,74.56%,-5.12%,-13.36%,-2.12%,6.83%,28.59%,"

",53.66M,52.44M,6.42%,2.73,3.37M,52.91 -8.75%,15.27 216.17%,4.73%,4.66%,2.30,51.47,1.14,0.45,1.23M,"550,070",-6.20%,8.86%,12.80%,69.11%,47.51%,213.51%,666.35%,177.95%,443.08%,1.27,53.90,47.10,48.28,2.51%,AXGN
McGraw Hill Inc,Consumer Defensive,Education & Training Services,USA,Mid,NYSE,RUT,2.55B,5.01B,92.68M,2.12B,4.12,1.01,-,-,-,- -,0.00%,4400,"Jul 24, 2025",27.45,6.41,4.39,1.20,3.23,13.15,7.58,6.39,2.36,0.55,0.71,3.37,3.33,Yes / Yes,0.48,2.08,0.72,-3.20%,5.16%,1.46%,- -,2.59% -,222.14%,0.14%,9980.00%,2.65%,Aug 13 BMO,23.59% 3.36%,87.26%,0.01%,14.75%,-3.21%,1.68%,17.30%,2.71%,64.76%,16.38%,4.38%,3.02%,17.29%,0.32%,"

",191.28M,24.36M,8.46%,2.57,2.06M,18.00 -26.06%,8.94 48.80%,3.27%,4.76%,0.59,61.13,-0.85,0.55,801.98K,"443,611",0.68%,15.24%,9.01%,-6.20%,-19.33%,-10.19%,-,-,-,1.23,17.92,13.23,13.31,0.60%,MH
Bausch Health Companies Inc,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,Mid,NYSE,-,2.45B,22.36B,-1.10B,10.85B,-4.74,4.91,-,-,"Nov 10, 2010",- -,0.00%,20300,"Mar 29, 1994",-,1.51,-,0.23,-,1.33,1.73,5.73,2.06,1.08,1.44,-,-,Yes / Yes,-2.96,4.34,1.26,18.43%,-4.60%,-4.26%,- -,8.11% 5.04%,-1216.28%,10.09%,72.02%,12.73%,Jul 29 AMC,25.12% 7.26%,11.42%,-0.14%,67.97%,1.80%,-4.22%,-,-6.06%,63.02%,25.17%,-10.12%,0.28%,15.21%,12.04%,"

",373.90M,331.30M,2.54%,2.36,8.42M,8.00 -18.00%,4.33 51.50%,4.80%,4.75%,0.32,55.58,0.36,0.46,3.57M,"1,652,777",3.80%,11.00%,22.16%,21.93%,-5.61%,-9.02%,-22.46%,-77.63%,-77.19%,2.83,7.50,6.76,6.56,-2.96%,BHC
Hyperliquid Strategies Inc,Financial,Capital Markets,USA,Mid,NASD,RUT,2.41B,2.27B,241.45M,9.46M,9.34,0.70,-,-,-,- -,0.00%,5,"Dec 03, 2025",18.75,41.29,-,254.72,1.30,17.47,-,-,240.14,41.62,41.62,0.00,0.00,Yes / Yes,0.65,0.29,0.04,-93.61%,43.90%,-,- -,- -,-,-,43889.58%,-,Aug 27 BMO,13100.00% 16.13%,12.05%,0.00%,57.00%,65.93%,30.85%,33.94%,16.96%,-,-60.10%,2552.32%,24.16%,48.04%,94.40%,"

",200.55M,174.00M,13.76%,1.49,23.94M,14.14 -13.86%,3.01 304.65%,9.96%,10.19%,1.10,65.14,-,1.71,16.03M,"27,356,847",4.91%,82.61%,42.79%,181.29%,242.13%,-,-,-,-,1.00,19.87,12.77,12.18,-4.62%,PURR
Figs Inc,Consumer Cyclical,Apparel Manufacturing,USA,Mid,NYSE,RUT,2.40B,2.16B,61.92M,710.08M,2.67,1.78,-,-,-,- -,0.00%,388,"May 27, 2021",44.62,37.02,1.22,3.37,5.40,8.09,24.64,27.36,3.04,3.65,4.96,0.13,0.11,Yes / Yes,0.32,0.39,0.07,93.76%,5.82%,30.27%,19.08% -9.21%,7.65% 19.12%,741.89%,24.67%,253.77%,28.81%,Aug 06 AMC,122.88% 5.61%,9.26%,-0.83%,94.48%,2.96%,11.26%,14.76%,12.61%,67.40%,9.60%,8.72%,-2.41%,18.48%,15.20%,"

",157.48M,150.75M,11.93%,5.97,17.99M,17.48 -17.51%,6.50 121.85%,3.62%,4.95%,0.66,55.25,1.06,1.16,3.01M,"3,485,524",-6.49%,28.29%,21.48%,-12.18%,26.94%,111.13%,131.83%,-67.60%,-,2.00,18.67,15.20,14.42,-5.13%,FIGS
Neutron Holdings Inc,Industrials,Rental & Leasing Services,USA,Mid,NASD,-,2.39B,2.32B,-,-,10.50,5.16,-,-,-,- -,-,-,"Jul 01, 2026",-,-,-,-,3.50,7.13,-,-,-,1.38,1.55,0.40,0.21,No / Yes,-,-,0.70,-,-,-,30.38% -,30.34% -,-,-,-,-,Aug 04 AMC,558.77% 7.70%,28.54%,-0.92%,29.28%,-8.79%,-,-,-,-,-,-,-8.33%,11.50%,11.50%,"

",64.98M,46.44M,2.70%,3.12,1.26M,44.38 -17.20%,23.87 53.94%,8.03%,8.07%,2.84,47.52,-,0.56,402.72K,"224,529",-13.20%,0.52%,-,-,36.11%,-,-,-,-,1.00,39.43,38.83,36.75,-5.34%,LIME
Vera Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.59B,2.16B,-401.89M,0.00M,5.67,6.93,-,-,-,- -,-,249,"May 14, 2021",-,-,-,-,6.33,5.18,-,-,-,10.65,10.65,0.18,0.18,Yes / Yes,-5.87,-4.45,-1.61,-34.39%,28.93%,52.52%,-11.65% -13.19%,- -,-63.94%,-,-27.01%,-,Aug 10 AMC,3.54% -,18.87%,-0.91%,98.38%,8.61%,-72.32%,-91.75%,-83.21%,-,-,-,8.50%,0.01%,-9.01%,"

",71.96M,58.46M,28.76%,7.93,16.81M,56.05 -35.97%,21.71 65.32%,4.00%,5.26%,1.79,56.98,1.04,0.56,2.12M,"1,184,658",4.97%,12.09%,11.15%,-8.14%,-29.13%,63.88%,93.58%,39.11%,-,1.14,77.14,34.99,35.89,2.57%,VERA
Kayne Anderson Energy Infrastructure Fund Inc,Financial,Closed-End Fund - Equity,USA,Mid,NYSE,-,2.50B,-,-,103.24M,15.70,-,-,1.01 (6.82%),"Sep 15, 2026",7.40% 0.64%,-,-,"Sep 28, 2004",5.14,-,-,24.26,0.94,-,-,-,-,-,-,-,-,Yes / Yes,2.88,-,-,-,-,-,27.45% -,3.66% -,572.57%,36.73%,-,17.90%,-,- -,0.71%,13.85%,36.07%,-,-,-,-,-,-,-,0.31%,2.13%,8.76%,"

",169.13M,167.86M,0.15%,0.74,0.25M,15.17 -2.37%,11.31 30.95%,1.52%,1.77%,0.26,53.94,0.68,0.94,344.97K,"322,972",-0.13%,3.64%,5.41%,5.79%,19.63%,20.70%,66.97%,83.75%,-25.32%,-,-,14.90,14.81,-0.60%,KYN
Huron Consulting Group Inc,Industrials,Consulting Services,USA,Mid,NASD,RUT,2.47B,3.30B,115.56M,1.81B,24.10,1.96,-,-,-,- -,0.00%,8610,"Oct 13, 2004",23.29,14.66,-,1.36,6.44,79.10,15.34,13.33,1.83,1.71,1.71,2.25,2.17,Yes / Yes,6.67,10.59,2.47,17.47%,15.13%,-,17.04% -,13.60% 14.30%,14.77%,13.60%,74.33%,15.37%,Jul 28 AMC,13.20% 3.71%,2.37%,-7.54%,100.81%,-9.13%,7.39%,26.88%,9.48%,29.93%,11.62%,6.38%,-0.80%,15.37%,11.40%,"

",15.97M,15.53M,4.14%,2.12,0.64M,186.77 -16.87%,84.88 82.94%,3.00%,3.36%,5.69,55.70,0.09,0.89,304.15K,"270,629",-2.86%,3.44%,41.15%,7.21%,-10.20%,6.97%,54.05%,213.99%,143.91%,1.00,190.75,158.10,155.27,-1.79%,HURN
Ducommun Inc,Industrials,Aerospace & Defense,USA,Mid,NYSE,RUT,2.54B,2.84B,-24.81M,863.21M,45.73,2.64,-,-,"Feb 16, 2011",- -,-,2130,"Jul 28, 1981",-,31.39,1.69,2.94,3.68,63.86,-,23.07,3.29,2.35,3.36,0.48,0.47,Yes / Yes,-1.75,5.36,1.15,16.81%,22.43%,18.55%,- -,5.00% 5.57%,-162.23%,8.57%,58.96%,10.99%,Aug 06 BMO,20.20% 4.75%,6.76%,-4.72%,96.52%,5.71%,-2.10%,-3.55%,-2.45%,27.21%,10.36%,-2.87%,-10.02%,-7.68%,20.96%,"

",15.10M,14.08M,5.39%,2.79,0.76M,210.39 -20.00%,84.76 98.58%,3.48%,3.69%,7.20,37.44,1.04,0.50,272.29K,"136,033",-4.53%,-16.45%,12.30%,30.57%,76.94%,84.22%,271.24%,230.95%,589.55%,1.50,212.00,166.52,168.32,1.08%,DCO
Sonic Automotive Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,Mid,NYSE,RUT,2.56B,7.21B,211.90M,15.47B,32.45,0.61,1.59 (1.97%),1.55 (1.91%),"Sep 15, 2026",12.33% 29.56%,42.68%,11000,"Nov 11, 1997",12.91,10.59,1.32,0.17,2.50,133.35,-,10.76,0.47,0.25,1.01,4.56,2.12,Yes / Yes,6.27,7.65,1.83,4.83%,10.51%,8.02%,15.34% -,2.67% 9.18%,37.36%,5.25%,233.73%,7.57%,Jul 30 BMO,4.08% 3.99%,65.94%,-0.55%,46.29%,1.52%,3.44%,20.62%,6.61%,14.66%,3.29%,1.37%,2.69%,-7.34%,11.00%,"

",19.58M,10.77M,19.45%,7.71,2.09M,113.67 -28.74%,54.11 49.70%,2.83%,3.39%,3.09,48.09,0.90,0.90,271.75K,"243,723",1.66%,-4.58%,-1.41%,32.22%,30.94%,-2.53%,51.54%,62.00%,373.41%,2.46,98.60,79.42,81.00,1.99%,SAH
Boyd Group Services Inc,Consumer Cyclical,Auto & Truck Dealerships,Canada,Mid,NYSE,-,2.52B,4.52B,9.00M,3.59B,62.17,0.83,0.45 (0.50%),0.45 (0.49%),"Jun 30, 2026",0.00% 1.42%,53.67%,13424,"Oct 31, 2025",199.14,18.68,0.64,0.70,1.46,109.61,8.14,9.82,1.26,0.45,0.58,1.17,1.07,No / Yes,0.45,4.84,0.91,20.53%,44.52%,29.21%,-24.53% -17.14%,8.92% 15.02%,20.35%,17.33%,-81.62%,29.89%,Aug 12 BMO,-13.64% -0.41%,0.32%,0.00%,81.64%,-9.06%,0.27%,0.70%,0.25%,38.39%,4.53%,0.25%,-0.66%,-6.86%,-30.61%,"

",27.84M,27.74M,1.43%,7.85,0.40M,183.10 -50.59%,82.26 9.98%,4.63%,4.46%,3.91,46.59,0.77,0.98,50.65K,"49,853",5.19%,-13.21%,-12.26%,-45.35%,-43.21%,-46.09%,-49.74%,-55.21%,36.91%,1.14,160.35,90.21,90.47,0.29%,BGSI
StoneCo Ltd,Technology,Software - Infrastructure,Brazil,Mid,NASD,RUT,2.46B,4.03B,635.03M,572.73M,7.54,6.51,1.87 (18.48%),-,"Apr 24, 2026",- -,0.00%,16367,"Oct 25, 2018",4.09,4.51,0.58,4.29,1.34,1.55,3.02,-,7.03,1.26,1.26,1.81,0.85,Yes / Yes,2.47,2.24,0.51,7.09%,10.51%,7.83%,- 22.14%,-10.62% 15.31%,475.26%,-29.50%,-6.32%,-14.13%,Aug 13 AMC,-5.83% -3.52%,9.44%,0.03%,69.78%,-2.76%,6.19%,34.18%,19.77%,-32.78%,-130.09%,110.88%,3.71%,-4.07%,-13.58%,"

",243.23M,220.28M,7.15%,3.30,15.75M,16.48 -38.66%,9.08 11.34%,4.75%,4.32%,0.43,50.52,1.67,0.80,4.78M,"3,834,564",4.17%,-8.75%,-2.79%,-10.80%,-17.26%,-25.88%,-2.41%,-72.58%,-,2.18,14.82,10.32,10.11,-2.03%,STNE
Whirlpool Corp,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,Mid,NYSE,-,2.56B,9.37B,174.00M,14.92B,60.51,19.00,0.96 (2.45%),2.70 (6.87%),"Feb 27, 2026",-8.86% 1.79%,93.67%,41000,"Jan 03, 1955",13.21,10.77,-,0.17,0.65,2.07,-,11.44,0.63,0.71,1.15,2.05,1.99,Yes / Yes,2.97,3.65,1.08,-69.25%,90.54%,-5.09%,- -19.73%,-7.67% -4.41%,211.75%,-3.92%,-0.72%,-6.81%,Aug 03 AMC,-262.07% -1.04%,4.49%,0.00%,102.85%,-2.16%,1.10%,5.98%,1.59%,13.53%,3.08%,1.17%,-2.96%,-0.71%,-31.65%,"

",65.00M,62.27M,23.51%,6.06,14.64M,96.57 -59.30%,35.45 10.87%,5.01%,4.29%,1.94,46.99,1.15,0.78,2.42M,"1,876,082",-4.50%,-8.60%,-0.43%,-33.12%,-45.52%,-57.30%,-72.31%,-82.60%,-77.92%,3.00,43.45,38.49,39.30,2.10%,WHR
PHINIA Inc,Consumer Cyclical,Auto Parts,USA,Mid,NYSE,RUT,2.53B,3.22B,135.00M,3.62B,42.06,10.10,1.18 (1.71%),1.17 (1.69%),"Sep 04, 2026",- -,33.31%,12500,"Jun 28, 2023",19.79,10.00,0.63,0.70,1.64,6.84,10.12,6.70,0.89,1.34,1.81,0.69,0.64,Yes / Yes,3.49,6.90,1.69,20.27%,15.71%,15.82%,-16.52% -,1.33% 27.49%,35.57%,7.65%,-8.01%,5.62%,Jul 30 BMO,-2.86% 2.30%,2.14%,-4.36%,103.73%,-1.37%,3.49%,8.52%,5.33%,21.16%,8.82%,3.73%,-3.20%,-8.71%,-3.11%,"

",36.64M,35.85M,9.44%,8.90,3.38M,86.93 -20.58%,50.79 35.92%,2.76%,2.38%,2.19,39.77,1.09,0.89,380.29K,"337,907",0.57%,-7.81%,-13.14%,2.71%,10.13%,17.96%,143.27%,-,-,1.67,94.00,68.42,69.04,0.91%,PHIN
DRDGold Ltd ADR,Basic Materials,Gold,South Africa,Mid,NYSE,-,2.48B,2.31B,252.77M,662.83M,8.97,1.95,0.84 (2.94%),0.53 (1.84%),"Sep 11, 2026",33.35% 15.72%,28.40%,3410,"May 16, 1994",9.84,6.40,0.73,3.75,3.19,14.69,19.01,6.26,3.49,3.07,3.62,0.00,0.00,Yes / Yes,2.91,4.47,-,8.23%,35.69%,8.77%,51.39% 21.67%,28.74% 14.08%,104.06%,52.87%,104.33%,67.83%,-,- -4.55%,-,-,9.23%,-1.95%,28.83%,39.57%,32.48%,53.12%,51.05%,38.13%,3.93%,20.76%,-0.19%,"

",86.74M,86.52M,0.48%,1.22,0.41M,39.37 -27.41%,19.47 46.79%,2.54%,3.18%,1.20,59.22,0.45,0.64,338.87K,"216,360",-0.66%,27.14%,20.79%,-13.24%,-7.84%,38.47%,185.80%,191.34%,429.08%,1.80,34.96,29.61,28.58,-3.48%,DRD
Mineralys Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.49B,1.93B,-349.58M,0.00M,6.24,7.48,-,-,-,- -,-,76,"Feb 10, 2023",-,-,-,-,4.52,3.77,-,-,-,34.46,34.46,0.18,0.18,Yes / Yes,-4.24,-2.43,-0.55,-95.93%,45.88%,19.16%,-46.34% -101.68%,- -,-19.00%,-,-330.32%,-,Aug 11 AMC,-419.50% -,31.41%,-0.18%,88.86%,12.04%,-69.67%,-80.88%,-53.90%,-,-,-,6.38%,4.50%,-4.72%,"

",88.35M,60.64M,15.91%,8.00,9.65M,47.65 -40.80%,22.30 26.50%,6.49%,4.67%,1.31,59.69,0.66,0.53,1.21M,"643,518",10.20%,4.52%,19.08%,6.09%,-22.27%,-14.82%,118.34%,-,-,1.22,48.50,28.27,28.21,-0.21%,MLYS
Ncino Inc,Technology,Software - Application,USA,Mid,NASD,RUT,2.44B,2.72B,33.60M,622.24M,8.84,0.79,-,-,-,- -,0.00%,1684,"Jul 14, 2020",76.63,14.73,0.76,3.93,2.61,29.31,18.50,28.42,4.36,0.79,0.79,0.36,0.35,Yes / Yes,0.30,1.57,0.33,22.28%,19.97%,19.39%,- -,13.36% 23.83%,205.03%,8.57%,136.40%,8.19%,Aug 25 AMC,18.13% 1.17%,7.24%,-3.15%,119.82%,-0.69%,2.11%,3.38%,2.68%,59.21%,8.77%,5.40%,8.83%,20.88%,20.92%,"

",105.13M,98.08M,18.64%,6.20,18.28M,31.92 -27.58%,13.80 67.54%,3.25%,4.25%,0.94,67.13,0.79,0.66,2.95M,"1,936,710",0.57%,21.75%,54.96%,37.46%,-9.83%,-24.07%,-29.94%,-69.02%,-,1.75,24.08,23.63,23.12,-2.16%,NCNO
