Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Clover Health Investments Corp,Healthcare,Healthcare Plans,USA,NASD,-,-,-0.05,24.92%,388.51M,0.00%,1.51B,-,-0.02,-0.27%,382.10M,-17.50%,-25.11M,-,-0.01,20.90%,5.35%,-19.95%,1.49B,1.02,36.85%,16.15%,3.57,-4.50%,0.70,4.25,67.05%,-3.88%,20.44M,172.48%,-,-,-,-7.75%,1.01,4.87,-5.71%,-,-,-237.67%,-7.47%,-39.01%,1.93,-,-,-,-,194.06%,0.13,-,1.54,84.64%,-1.64%,40.62,3.49%,2.52%,570,0.00,-19.54%,-1.69%,2.00,4.69,Yes / Yes,0.00,93.40%,-,1.39,2.83,-0.99%,230.81%,33.45%,May 06 AMC,5.72M,2.97,-3.41%,-10.98%,-16.65%,"

","7,967,979",4.95%,CLOV
Calumet Inc,Basic Materials,Specialty Chemicals,USA,NASD,-,-,-4.00,20.41%,86.62M,16.11%,1.42B,771.36,0.02,-2.00%,68.94M,18.89%,-341.60M,-,-0.28,45.85%,12.39%,24.28%,4.18B,0.34,8.00%,8.70%,7.42,-23.15%,-9.95,-,100.87%,-12.30%,8.54M,2.11%,2.35,7.00,-,-,7.68,25.29,-25.39%,-,-,-37.36%,-21.15%,-35.03%,0.92,-,0.61,3.94%,1.94%,113.93%,0.80,"Jan 29, 2016",1.06,-6298.08%,-3.04%,72.26,6.13%,3.57%,1620,-,0.67%,-8.18%,1.86,19.00,Yes / Yes,-,-269.12%,-,0.91,16.88,11.49%,-264.17%,-1.18%,May 09 BMO,1.15M,16.43,14.58%,32.39%,-1.34%,"

","1,044,276",-2.64%,CLMT
"Clean Harbors, Inc",Industrials,Waste Management,USA,NYSE,-,31.36,7.22,5.44%,53.64M,0.23%,12.13B,24.91,9.09,-5.52%,50.67M,-2.63%,391.15M,2.02,2.38,95.69%,1.45%,15.03%,5.95B,2.04,2.41%,0.44%,1.84,-7.34%,47.94,4.72,19.45%,5.51%,0.73M,2.43%,11.11,20.37,15.54%,16.02%,178.29,267.11,-1.65%,-,34.87,33.64%,7.09%,-15.26%,1.17,-,1.98,11.54%,23.50%,26.95%,3.91,-,2.37,4.51%,11.04%,54.32,0.35%,0.79%,25232,1.18,8.52%,6.58%,1.71,256.18,Yes / Yes,1.15,-15.63%,0.00%,0.90,225.57,-0.59%,2.29%,4.01%,Apr 30 BMO,398.75K,226.34,0.02%,3.04%,-1.73%,"

","357,379",0.34%,CLH
Cleveland-Cliffs Inc,Basic Materials,Steel,USA,NYSE,-,-,-2.43,1.86%,494.49M,-0.54%,3.63B,-,-0.06,-1.04%,485.48M,-0.41%,-1182.00M,-,-0.64,74.11%,17.83%,-23.33%,18.61B,0.19,-176.76%,1.51%,2.94,-28.21%,12.65,0.58,97.14%,-6.21%,86.58M,-50.84%,0.12,63.61,-,-17.57%,5.63,16.47,-22.02%,-,-,-,-8.53%,-55.49%,1.85,-,0.64,57.45%,-2.35%,30.20%,0.55,"Apr 02, 2020",2.13,-423.14%,-5.38%,49.67,3.93%,6.59%,30000,1.22,-15.00%,-6.35%,2.87,8.07,Yes / Yes,1.22,-634.21%,-,1.06,7.67,0.07%,-11.47%,-10.96%,May 07 AMC,29.41M,7.33,3.74%,-1.44%,-28.20%,"

","31,302,118",-4.43%,CLF
Celldex Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.70,2.84%,66.38M,1.96%,1.38B,-,-4.02,0.00%,64.51M,-0.43%,-178.85M,-,-0.86,109.39%,12.98%,4.36%,7.56M,182.85,-40.83%,-5.05%,9.01,-18.06%,10.59,1.97,-16.43%,-22.24%,8.37M,-39.95%,10.05,2.07,-16.47%,-23.20%,14.40,47.00,-17.61%,-,-,6.91%,-25.37%,-55.70%,1.14,-,21.67,14.46%,56.75%,44.58%,1.36,-,21.67,5.14%,-2873.52%,54.32,4.21%,3.58%,186,0.00,24.49%,-2366.07%,1.27,58.54,Yes / Yes,0.00,-45.42%,-,0.78,20.06,-30.33%,-7.28%,345.51%,May 08 AMC,928.77K,20.82,3.07%,6.43%,-16.59%,"

","724,750",3.79%,CLDX
Cellebrite DI Ltd,Technology,Software - Infrastructure,Israel,NASD,-,-,-0.96,54.50%,239.47M,-3.47%,3.74B,40.33,0.39,0.00%,108.96M,-8.34%,-194.24M,-,0.08,37.05%,0.98%,-17.94%,419.17M,8.91,125.17%,0.96%,0.86,-21.53%,1.52,10.28,13.81%,-31.35%,1.07M,28.82%,1.71,9.12,-,-115.35%,11.47,26.30,-29.19%,-,27.96,-,-52.51%,-40.68%,1.32,-,1.77,19.78%,84.06%,36.01%,0.58,-,1.80,-65.97%,14.35%,30.79,1.91%,1.49%,1167,0.03,22.04%,-46.34%,1.00,24.57,Yes / Yes,0.02,119.25%,-,1.05,15.98,-1.62%,33.33%,20.06%,May 14 BMO,1.24M,15.60,-5.46%,-13.29%,-18.84%,"

","1,295,198",-2.38%,CLBT
"Columbia Financial, Inc",Financial,Banks - Regional,USA,NASD,RUT,-,-0.02,74.56%,104.93M,-3.35%,1.45B,24.48,0.56,0.00%,26.69M,-7.98%,-1.60M,-,0.10,12.94%,6.53%,-10.19%,455.32M,3.19,495.45%,1.38%,11.30,-18.31%,10.49,1.32,29.89%,-0.02%,1.74M,-0.86%,-,-,-,-0.15%,12.64,19.28,-12.52%,-,162.50,-,-0.07%,-28.27%,0.20,-,-,9.04%,-,9.41%,0.37,-,0.04,-109.93%,0.55%,40.48,1.50%,1.59%,755,1.02,4.29%,-0.35%,2.00,17.00,Yes / Yes,1.02,866.67%,-,0.78,13.75,-,1.78%,3.97%,Apr 30 AMC,154.23K,13.83,-2.60%,-2.94%,-12.93%,"

","119,808",0.58%,CLBK
Colgate-Palmolive Co,Consumer Defensive,Household & Personal Products,USA,NYSE,S&P 500,24.97,3.53,0.16%,810.42M,-4.26%,71.47B,22.44,3.93,-0.78%,809.14M,-3.87%,2.90B,4.46,0.90,85.46%,1.42%,-2.49%,19.95B,3.58,1.64%,0.65%,2.13,-5.62%,0.45,196.89,7.42%,17.44%,11.51M,-6.80%,1.62,54.52,5.60%,977.07%,85.32,109.30,-2.99%,2.08 (2.35%),20.61,5.01%,41.78%,-19.31%,0.38,2.02 (2.29%),0.54,5.08%,60.73%,3.36%,1.58,"Jul 18, 2025",0.85,12.12%,22.30%,37.92,1.35%,1.13%,34000,22.78,0.98%,14.52%,2.18,99.47,Yes / Yes,18.10,2.37%,56.42%,0.95,88.63,0.92%,6.32%,-3.04%,Apr 25 BMO,5.40M,88.19,-3.25%,-3.64%,-5.84%,"

","5,106,965",-0.50%,CL
Civitas Resources Inc,Energy,Oil & Gas E&P,USA,NYSE,-,3.67,8.72,5.59%,92.58M,1.78%,2.96B,5.29,6.05,1.56%,87.41M,10.92%,848.90M,-,1.17,102.64%,10.75%,-11.61%,5.07B,0.58,-27.88%,4.78%,4.04,-33.42%,72.42,0.44,-1.17%,5.58%,9.39M,-49.61%,0.22,148.08,-7.14%,12.73%,22.79,72.63,-30.26%,2.01 (6.30%),3.37,21.13%,7.19%,-55.95%,1.11,2.00 (6.25%),0.52,75.45%,31.98%,40.37%,1.59,"Jun 12, 2025",0.52,5.69%,27.26%,59.28,4.08%,2.92%,655,0.76,22.14%,16.74%,2.06,44.47,Yes / Yes,0.76,14.45%,23.65%,0.99,33.04,-0.67%,5.98%,-10.17%,May 07 AMC,2.32M,31.99,8.49%,10.91%,-25.27%,"

","2,293,510",-3.18%,CIVI
Cincinnati Financial Corp,Financial,Insurance - Property & Casualty,USA,NASD,S&P 500,15.89,9.17,1.90%,156.30M,-0.88%,22.77B,17.73,8.22,0.03%,153.33M,-3.48%,1.45B,8.78,1.38,70.09%,1.26%,-1.34%,10.97B,2.08,-27.48%,2.28%,2.82,-4.28%,87.77,1.66,49.48%,4.17%,1.94M,29.78%,-,-,1.81%,10.97%,112.78,161.74,1.39%,3.48 (2.39%),8.80,3.73%,9.93%,-9.92%,0.79,3.30 (2.26%),-,7.43%,-,29.19%,2.79,"Jun 23, 2025",0.58,-38.76%,16.68%,46.19,0.82%,1.16%,5624,0.06,2.44%,13.19%,2.18,152.83,Yes / Yes,0.06,-112.03%,22.31%,0.73,145.27,-2.49%,61.32%,-12.57%,Apr 28 AMC,685.27K,145.70,-1.71%,1.79%,2.23%,"

","498,597",0.30%,CINF
Chimera Investment Corp,Real Estate,REIT - Mortgage,USA,NYSE,RUT,9.17,1.49,3.09%,80.97M,-1.51%,1.11B,7.19,1.90,0.50%,78.47M,-1.65%,125.25M,0.82,0.46,57.19%,1.98%,0.07%,780.59M,1.42,25.27%,1.80%,2.50,-9.28%,21.16,0.65,2.68%,1.66%,1.55M,6.63%,3.13,4.37,11.21%,8.09%,9.85,16.89,-2.29%,1.51 (11.04%),5.62,-27.34%,1.29%,-19.01%,1.81,1.46 (10.67%),0.10,-4.84%,94.42%,38.88%,0.32,"Jun 30, 2025",0.10,0.07%,90.93%,55.01,1.26%,1.83%,77,3.93,2.82%,16.05%,2.33,15.75,Yes / Yes,2.66,30.38%,129.15%,0.84,13.61,-8.89%,-8.01%,5.37%,May 08 BMO,622.53K,13.68,1.34%,7.84%,-3.35%,"

","520,716",0.51%,CIM
Colliers International Group Inc,Real Estate,Real Estate Services,Canada,NASD,-,45.28,2.85,14.07%,52.35M,0.04%,6.53B,17.32,7.44,0.00%,43.50M,3.70%,144.81M,3.46,1.51,75.09%,1.09%,4.01%,4.96B,1.32,12.36%,1.33%,3.69,-11.39%,25.00,5.16,15.22%,2.54%,0.47M,16.73%,4.77,27.06,13.10%,11.57%,100.86,156.96,-5.15%,0.31 (0.24%),22.02,4.60%,4.29%,-17.83%,1.39,0.30 (0.23%),1.09,9.62%,35.16%,27.87%,3.08,"Jun 30, 2025",1.17,39.85%,7.30%,60.41,1.46%,1.77%,22940,1.66,13.50%,2.92%,1.58,156.94,Yes / Yes,1.52,-132.46%,9.54%,0.94,127.11,-0.90%,1.43%,13.89%,May 06 BMO,127.98K,128.97,3.78%,6.56%,-4.51%,"

","119,879",1.46%,CIGI
Cia Energetica DE Minas Gerais - Cemig ADR,Utilities,Utilities - Diversified,Brazil,NYSE,-,4.41,0.44,0.00%,1.90B,5.41%,3.71B,8.68,0.22,-,1.90B,4.84%,1.26B,-,0.05,7.95%,0.06%,0.32%,7.24B,0.51,-47.96%,-,0.33,6.97%,1.70,1.14,-1.48%,11.17%,1.23M,17.54%,0.43,4.52,-21.40%,26.38%,1.59,2.07,12.22%,0.13 (6.48%),4.57,11.17%,17.71%,-5.97%,1.02,0.15 (7.45%),1.06,2.71%,18.63%,22.64%,0.05,"May 12, 2025",1.06,13.02%,16.34%,64.27,0.52%,1.50%,5028,0.56,-4.14%,17.46%,2.56,2.40,Yes / Yes,0.46,-23.71%,61.22%,1.04,1.94,6.10%,32.17%,-7.98%,May 09 BMO,3.71M,1.95,4.22%,6.56%,4.91%,"

","3,863,544",0.52%,CIG
Cipher Mining Inc,Financial,Capital Markets,USA,NASD,RUT,-,-0.37,32.94%,370.86M,-6.62%,1.28B,-,-0.07,-0.50%,224.82M,0.00%,-123.51M,-,-0.07,41.37%,18.66%,24.51%,152.09M,8.40,-77.57%,18.63%,2.47,-37.85%,1.98,1.92,73.21%,-15.53%,41.96M,-23.03%,0.22,16.99,-,-18.49%,1.86,7.99,-17.89%,-,-,-129.25%,-16.45%,-52.32%,2.59,-,1.11,-,-66.46%,104.84%,0.30,-,1.11,-808.88%,-89.82%,54.75,5.64%,5.46%,43,0.08,-0.65%,-81.21%,1.17,6.75,Yes / Yes,0.02,-182.46%,-,1.70,3.68,-6.06%,-46.28%,1.71%,May 06 BMO,16.96M,3.81,4.46%,18.65%,-13.05%,"

","28,882,030",3.53%,CIFR
CIENA Corp,Technology,Communication Equipment,USA,NYSE,-,102.83,0.72,1.78%,141.69M,2.22%,10.44B,22.25,3.32,-5.39%,138.85M,-8.85%,104.80M,3.05,0.53,96.59%,2.71%,12.02%,4.26B,2.45,24.25%,-3.22%,1.74,-17.72%,19.60,3.77,46.73%,1.86%,3.76M,58.07%,8.87,8.32,33.72%,3.71%,44.89,101.44,-12.96%,-,35.75,-18.58%,2.41%,-27.23%,1.12,-,2.57,2.36%,39.03%,64.45%,2.84,-,3.40,-29.92%,4.85%,46.16,2.04%,3.48%,8657,0.57,2.86%,2.46%,1.89,83.71,Yes / Yes,0.56,-36.77%,0.00%,0.69,73.45,2.98%,-18.92%,19.48%,Jun 05 BMO,2.16M,73.82,-4.50%,2.47%,2.35%,"

","1,496,831",0.50%,CIEN
Grupo Cibest S.A. ADR,Financial,Banks - Regional,Colombia,NYSE,-,12.70,3.40,0.05%,113.03M,1.17%,4.88B,6.60,6.55,0.00%,112.98M,3.80%,818.16M,4.58,1.64,21.77%,0.64%,0.65%,10.69B,0.46,-2.61%,-,1.61,30.19%,85.75,0.50,4.99%,1.76%,0.73M,33.12%,-,-,2.77%,15.99%,30.25,44.93,37.13%,4.49 (10.40%),1.80,9.92%,5.56%,-3.83%,0.99,6.55 (15.15%),-,9.13%,-,42.85%,1.12,"Apr 28, 2025",0.17,3.43%,20.84%,57.03,1.60%,1.82%,34114,0.67,-5.45%,7.65%,2.86,41.68,Yes / Yes,0.52,-2.28%,99.15%,0.92,42.11,-14.36%,6.01%,-8.89%,May 05 BMO,451.09K,43.21,1.83%,4.82%,17.46%,"

","413,234",2.61%,CIB
Cigna Group,Healthcare,Healthcare Plans,USA,NYSE,S&P 500,17.42,18.05,1.59%,269.90M,1.35%,83.99B,9.50,33.10,-1.02%,262.90M,-2.35%,5.03B,1.63,7.14,91.63%,1.04%,-2.00%,254.47B,0.33,8.59%,-0.63%,1.53,11.54%,149.04,2.11,11.54%,3.42%,2.73M,-5.67%,-,-,10.69%,12.37%,262.03,370.83,13.86%,7.24 (2.30%),13.97,-2.04%,7.55%,-15.22%,0.45,5.82 (1.85%),-,9.71%,-,19.99%,6.44,"Jun 03, 2025",0.78,48.38%,3.41%,48.04,0.82%,1.06%,73500,0.76,24.65%,1.98%,1.54,379.86,Yes / Yes,0.66,601.24%,46.19%,0.65,312.51,8.73%,6.12%,18.19%,May 02 BMO,1.79M,314.40,0.29%,-2.33%,-1.29%,"

","1,170,249",0.60%,CI
Chime Financial Inc,Financial,Banks - Regional,USA,NASD,-,-,-0.43,15.80%,364.42M,-,11.53B,-,-,0.00%,280.54M,-,-28.30M,-,-,70.90%,-,-,1.80B,6.41,87.90%,95.41%,-,-,-28.23,-,-,-3.90%,-,-,2.07,15.28,-,3.00%,33.00,44.94,-14.71%,-,-,-,-8.40%,-29.57%,-,-,3.00,-,87.80%,-4.09%,4.51,-,3.80,-,13.00%,-,6.48%,-,1465,-,-,-1.60%,-,-,Yes / Yes,-,-,0.00%,0.47,34.45,-,-,-,-,13.76M,31.65,-9.47%,-9.47%,-9.47%,"

","6,489,555",-8.13%,CHYM
ChampionX Corp,Energy,Oil & Gas Equipment & Services,USA,NASD,RUT,17.38,1.52,1.34%,191.43M,0.61%,5.04B,13.35,1.97,0.00%,188.87M,3.25%,293.14M,2.47,0.46,93.81%,2.43%,-10.72%,3.58B,1.41,2.03%,2.60%,0.99,-7.58%,10.01,2.63,6.83%,8.59%,4.58M,-12.79%,2.75,9.57,7.03%,16.16%,21.92,35.94,-3.16%,0.38 (1.44%),14.72,19.74%,11.50%,-26.74%,1.51,0.38 (1.44%),1.62,26.29%,33.12%,20.12%,0.68,"Jul 03, 2025",2.25,-17.99%,13.31%,59.50,1.29%,1.55%,7100,0.34,-4.17%,8.20%,1.25,37.50,Yes / Yes,0.33,-23.93%,22.98%,0.80,26.51,-2.76%,23.73%,-6.25%,Apr 29 AMC,4.64M,26.33,4.58%,5.25%,-7.04%,"

","3,694,878",-0.68%,CHX
Chewy Inc,Consumer Cyclical,Internet Retail,USA,NYSE,-,46.54,0.89,53.83%,195.35M,1.94%,17.25B,55.04,0.75,-4.21%,191.70M,-4.06%,388.24M,12.54,0.14,41.00%,7.52%,28.84%,12.10B,1.43,-44.16%,15.19%,2.15,28.80%,0.90,45.91,48.55%,12.40%,14.41M,87.67%,1.49,27.94,3.71%,76.24%,19.75,48.62,24.07%,-,38.46,-,44.33%,-14.54%,1.75,-,0.42,19.60%,28.30%,110.38%,1.64,-,0.80,369.79%,1.05%,44.38,0.63%,3.14%,18000,1.43,7.64%,3.21%,1.97,45.67,Yes / Yes,1.33,-4.31%,0.00%,0.71,41.51,1.20%,-10.07%,8.28%,Jun 11 BMO,6.71M,41.55,-6.48%,3.60%,19.91%,"

","4,790,120",0.10%,CHWY
Charter Communications Inc,Communication Services,Telecom Services,USA,NASD,"NDX, S&P 500",10.47,36.06,31.22%,140.36M,-5.59%,104.27B,8.69,43.41,-0.00%,95.01M,-9.84%,5.19B,0.81,9.63,78.60%,12.18%,6.91%,55.14B,1.89,6.73%,3.83%,8.23,-0.62%,115.75,3.26,16.32%,3.47%,11.57M,36.62%,3.13,120.41,12.92%,36.94%,277.10,437.06,10.11%,-,22.78,36.23%,4.80%,-13.64%,1.08,-,0.36,3.78%,47.76%,36.21%,10.26,-,0.36,16.06%,24.50%,40.30,1.97%,1.53%,94500,5.81,0.93%,9.42%,2.48,447.67,Yes / Yes,5.66,11.61%,0.00%,0.65,373.62,0.47%,-0.13%,0.41%,Apr 25 BMO,1.41M,377.43,-4.66%,-1.49%,4.11%,"

","907,764",1.02%,CHTR
Chunghwa Telecom ADR,Communication Services,Telecom Services,Taiwan,NYSE,-,30.97,1.49,0.00%,775.74M,4.03%,35.82B,28.42,1.62,-,775.74M,5.41%,1.16B,9.86,0.41,2.31%,0.12%,18.96%,7.11B,5.04,8.51%,2.94%,6.23,20.99%,15.35,3.01,2.09%,7.09%,0.94M,16.62%,2.49,18.56,3.14%,9.59%,35.92,46.33,22.66%,1.62 (3.52%),22.98,1.79%,9.03%,-0.32%,0.23,1.46 (3.17%),1.46,1.30%,35.57%,28.56%,0.60,"Jul 03, 2025",1.62,-0.79%,20.51%,71.32,0.81%,0.86%,-,0.11,-0.19%,16.30%,2.50,43.40,Yes / Yes,0.08,-0.29%,86.94%,0.64,45.81,5.87%,6.48%,-2.91%,May 08 BMO,150.84K,46.18,3.95%,8.75%,17.00%,"

","96,388",0.81%,CHT
"C.H. Robinson Worldwide, Inc",Industrials,Integrated Freight & Logistics,USA,NASD,S&P 500,22.32,4.19,0.98%,118.96M,-1.24%,11.09B,17.07,5.47,-2.75%,117.57M,-6.66%,508.09M,2.62,1.17,96.69%,5.11%,-5.94%,17.36B,0.64,4.24%,2.93%,4.23,-16.13%,14.58,6.41,16.37%,9.50%,6.01M,11.73%,1.09,85.35,8.53%,32.11%,84.24,114.82,-9.59%,2.52 (2.70%),17.56,-1.63%,17.37%,-18.65%,0.91,2.48 (2.65%),1.29,2.97%,7.90%,10.89%,1.78,"Jun 06, 2025",1.29,65.52%,4.26%,42.61,0.80%,1.02%,13781,1.00,-0.22%,2.93%,2.22,111.14,Yes / Yes,0.69,42.84%,63.75%,0.76,93.59,-4.87%,11.16%,-8.29%,Apr 30 AMC,1.42M,93.41,-2.20%,0.03%,-7.87%,"

","1,077,068",-0.19%,CHRW
Chord Energy Corp,Energy,Oil & Gas E&P,USA,NASD,-,7.01,14.93,1.04%,58.20M,2.86%,6.04B,11.40,9.18,-0.51%,57.15M,10.06%,865.23M,-,1.93,92.69%,4.06%,-5.88%,5.38B,1.12,-41.25%,-2.27%,2.68,-12.32%,148.09,0.71,-6.29%,8.62%,2.32M,-34.96%,0.62,168.97,-6.01%,12.64%,79.83,179.37,-10.55%,5.35 (5.12%),5.58,-,9.18%,-41.69%,0.97,6.40 (6.12%),0.83,20.44%,25.26%,31.02%,3.43,"May 21, 2025",0.89,-32.13%,22.81%,63.63,2.38%,2.28%,762,0.10,31.71%,16.08%,1.37,135.88,Yes / Yes,0.09,-21.12%,31.20%,1.09,106.86,0.13%,13.41%,11.96%,May 06 AMC,865.26K,104.59,8.73%,11.11%,-8.63%,"

","938,821",-2.12%,CHRD
Check Point Software Technologies Ltd,Technology,Software - Infrastructure,Israel,NASD,-,28.84,7.57,22.68%,108.37M,-1.91%,23.67B,20.14,10.85,0.00%,83.79M,-0.22%,852.70M,2.97,2.37,69.39%,4.50%,-5.17%,2.60B,9.09,8.17%,-2.68%,4.30,16.32%,25.36,8.61,9.47%,15.41%,3.77M,39.57%,13.49,16.19,9.70%,30.92%,153.88,234.35,16.99%,-,21.77,6.34%,31.02%,-6.80%,0.66,-,1.10,5.16%,85.75%,41.94%,5.18,-,1.10,6.49%,33.70%,42.39,1.20%,1.38%,6669,0.00,6.40%,32.75%,2.26,239.30,Yes / Yes,0.00,7.34%,0.00%,0.61,219.23,0.25%,1.09%,6.51%,Apr 23 BMO,876.55K,218.42,-3.26%,-0.65%,6.81%,"

","538,946",-0.37%,CHKP
"Choice Hotels International, Inc",Consumer Cyclical,Lodging,USA,NYSE,-,18.77,6.58,43.78%,46.59M,-4.45%,5.73B,16.33,7.56,-0.04%,26.09M,-7.04%,311.61M,4.79,1.92,69.72%,23.25%,-6.39%,1.59B,3.61,3.14%,3.92%,13.82,-15.71%,-1.37,-,6.51%,12.33%,6.07M,7.02%,0.86,143.01,3.92%,876.44%,116.13,157.86,-13.06%,0.99 (0.80%),20.04,9.28%,16.20%,-21.80%,0.99,1.15 (0.93%),0.84,7.33%,46.83%,6.29%,3.16,"Jul 01, 2025",0.84,40.83%,30.59%,42.18,1.56%,1.64%,1695,-,2.75%,19.65%,2.80,132.64,Yes / Yes,-,51.31%,18.54%,1.13,124.52,-3.97%,-2.06%,0.27%,May 08 BMO,438.94K,123.44,-2.96%,-2.30%,-9.34%,"

","496,321",-0.87%,CHH
Chefs' Warehouse Inc,Consumer Defensive,Food Distribution,USA,NASD,RUT,40.64,1.50,10.64%,40.67M,-0.77%,2.48B,30.03,2.03,-3.44%,36.35M,-6.01%,63.84M,2.44,0.45,93.37%,10.85%,16.39%,3.87B,0.64,17.46%,0.63%,8.71,24.93%,13.32,4.57,17.46%,3.64%,3.95M,57.66%,2.86,21.26,16.64%,12.90%,35.59,66.51,23.49%,-,19.52,10.23%,4.52%,-8.43%,1.77,-,1.27,18.97%,24.05%,71.13%,1.83,-,2.05,79.89%,3.39%,45.98,2.29%,1.86%,5029,1.68,7.85%,1.65%,1.00,71.29,Yes / Yes,1.61,399.00%,0.00%,1.04,62.52,2.61%,28.21%,8.72%,Apr 30 BMO,452.93K,60.90,-2.96%,2.29%,19.06%,"

","472,939",-2.58%,CHEF
Chemed Corp,Healthcare,Medical Care Facilities,USA,NYSE,-,26.60,20.53,1.87%,14.57M,-0.51%,7.99B,19.84,27.53,-3.08%,14.36M,-5.53%,308.74M,3.52,6.04,95.71%,2.94%,-9.53%,2.49B,3.21,9.30%,-0.87%,3.22,-0.17%,81.09,6.73,8.90%,17.88%,0.42M,1.36%,11.89,45.94,7.56%,26.11%,512.12,623.60,3.07%,2.05 (0.38%),25.36,8.37%,24.05%,-12.43%,0.55,2.00 (0.37%),1.70,4.63%,32.28%,6.63%,9.99,"May 29, 2025",1.73,10.36%,15.63%,38.70,0.60%,1.17%,15695,0.12,8.52%,12.40%,1.25,677.33,Yes / Yes,0.09,14.66%,9.05%,0.92,549.65,0.80%,1.50%,9.79%,Apr 23 AMC,131.30K,546.08,-2.82%,-4.17%,-4.14%,"

","120,431",-0.65%,CHE
"Churchill Downs, Inc",Consumer Cyclical,Gambling,USA,NASD,-,17.61,5.62,10.01%,72.80M,-1.72%,7.15B,14.72,6.72,0.19%,65.00M,0.90%,418.90M,2.65,2.93,79.04%,3.10%,-12.44%,2.79B,2.56,2.43%,-0.49%,2.25,-27.29%,14.72,6.72,11.02%,5.81%,2.01M,-27.55%,3.75,26.35,6.65%,44.13%,85.58,150.21,-25.92%,0.43 (0.43%),24.44,27.39%,7.12%,-34.15%,0.94,0.41 (0.41%),0.52,15.51%,33.84%,15.59%,2.47,"Dec 06, 2024",0.53,24.31%,25.32%,54.12,2.36%,1.78%,8870,4.56,11.75%,15.04%,1.27,136.67,Yes / Yes,4.49,-5.71%,7.20%,0.62,98.30,-0.03%,3.25%,8.75%,Apr 23 AMC,893.92K,98.92,2.58%,2.30%,-18.57%,"

","552,421",0.63%,CHDN
"Church & Dwight Co., Inc",Consumer Defensive,Household & Personal Products,USA,NYSE,S&P 500,41.14,2.33,0.21%,246.23M,-3.24%,23.62B,25.71,3.73,-16.18%,245.77M,-0.08%,577.70M,8.64,0.85,88.20%,2.59%,-11.24%,6.07B,3.89,1.02%,0.28%,2.80,-9.23%,18.48,5.19,7.31%,6.60%,6.37M,-10.97%,4.36,21.98,4.76%,13.35%,90.99,116.46,-8.42%,1.18 (1.23%),25.42,-0.60%,8.34%,-17.66%,0.51,1.16 (1.21%),1.43,6.98%,43.53%,5.39%,1.74,"May 15, 2025",1.95,-26.08%,19.02%,40.44,1.27%,0.91%,5750,0.53,2.18%,9.52%,2.68,102.67,Yes / Yes,0.52,-4.07%,47.88%,1.35,96.16,-2.90%,1.59%,-2.41%,May 01 BMO,2.28M,95.89,-2.09%,-2.29%,-7.81%,"

","3,075,280",-0.28%,CHD
City Holding Co,Financial,Banks - Regional,USA,NASD,RUT,14.56,7.97,2.38%,14.65M,-2.21%,1.68B,14.65,7.93,-0.33%,14.14M,-5.43%,116.90M,-,1.96,75.01%,7.11%,-1.93%,384.10M,4.38,0.46%,0.01%,14.26,-9.91%,51.63,2.25,0.00%,1.81%,1.00M,14.59%,-,-,-,16.25%,102.22,137.28,-2.02%,3.21 (2.76%),13.06,7.81%,12.90%,-15.44%,0.54,3.08 (2.66%),-,7.46%,-,13.57%,2.27,"Jul 15, 2025",0.13,0.22%,37.69%,43.31,0.94%,1.07%,963,0.66,8.80%,30.44%,3.00,121.80,Yes / Yes,0.20,4.21%,38.13%,0.79,115.68,1.93%,11.55%,5.20%,Apr 23 BMO,70.47K,116.09,-1.53%,-0.94%,-2.80%,"

","55,881",0.35%,CHCO
Chagee Holdings Ltd. ADR,Consumer Cyclical,Restaurants,China,NASD,-,20.93,1.35,-,118.28M,-8.41%,3.35B,10.56,2.68,-,-,-5.26%,248.16M,1.24,-,0.00%,-,-,1.84B,1.82,11.86%,52.11%,0.35,-,2.49,11.37,21.82%,46.52%,0.66M,-,6.29,4.50,16.87%,83.01%,27.21,41.80,-12.76%,-,9.19,-,38.32%,-32.30%,-,-,2.74,-,46.81%,4.01%,1.97,"May 29, 2020",2.80,-,22.57%,42.39,2.35%,5.65%,-,0.18,-,13.48%,1.00,40.24,No / Yes,0.10,13.08%,-,0.39,28.29,-,-,33.71%,May 30 BMO,1.87M,28.30,-7.07%,-9.45%,-9.45%,"

","735,182",0.04%,CHA
