Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Universal Corp,Consumer Defensive,Tobacco,USA,Small,NYSE,RUT,1.10B,2.18B,19.12M,2.85B,55.69,6.97,-,3.29 (7.42%),"Oct 09, 2026",1.25% 1.27%,252.97%,25000,"Jan 05, 1988",59.09,11.22,-,0.39,0.80,6.36,6.71,9.48,0.76,0.88,2.57,0.88,0.46,Yes / Yes,0.75,3.95,0.58,20.45%,24.21%,-,-36.12% -18.13%,4.40% 8.08%,-81.53%,-3.04%,-159.15%,-11.79%,Aug 05 AMC,-180.00% -10.77%,2.53%,-1.46%,83.57%,-1.42%,0.61%,1.34%,0.94%,16.73%,6.22%,0.67%,-12.56%,-14.42%,-16.37%,"

",24.94M,24.27M,7.04%,5.94,1.71M,59.38 -25.36%,44.47 -0.34%,3.01%,2.64%,1.44,22.23,0.54,1.58,288.02K,"454,894",-6.50%,-16.60%,-17.14%,-17.10%,-15.98%,-17.08%,-7.20%,-11.82%,-26.07%,-,67.00,44.77,44.32,-1.01%,UVV
Empresa Distribuidora y Comercial Norte SA ADR,Utilities,Utilities - Regulated Electric,Argentina,Small,NYSE,-,509.43M,785.79M,177.52M,2.41B,42.46,38.74,-,-,-,- -,0.00%,4576,"Apr 26, 2007",5.68,100.09,131.69,0.21,0.54,0.59,-,2.47,0.33,1.27,1.46,0.61,0.49,No / Yes,4.05,0.23,-,-,-,0.76%,- -,15.19% 13.24%,-35.13%,1.93%,-72.53%,20.21%,-,1740.40% 10.68%,-,-,8.90%,-87.80%,4.05%,10.36%,6.42%,22.92%,5.89%,7.35%,-8.53%,-9.63%,-17.64%,"

",22.13M,22.09M,3.14%,6.33,0.69M,36.70 -37.28%,14.38 60.08%,6.57%,5.42%,1.36,39.31,1.32,0.38,109.67K,"41,768",-4.16%,-6.38%,2.63%,-18.92%,-23.16%,-15.02%,65.14%,383.13%,44.78%,2.00,43.46,23.14,23.02,-0.52%,EDN
Cementos Pacasmayo SAA ADR,Basic Materials,Building Materials,Peru,Small,NYSE,-,1.00B,1.35B,61.68M,654.67M,4.63,0.69,0.67 (5.67%),0.61 (5.15%),"Nov 21, 2025",4.55% 13.30%,110.50%,-,"Feb 08, 2012",16.38,12.51,-,1.53,2.55,17.10,8.83,6.86,2.06,0.50,1.22,1.03,0.60,No / Yes,0.72,0.94,0.15,36.35%,28.98%,-,-2.12% 21.16%,2.47% 9.86%,7.67%,20.05%,72.12%,23.05%,Jul 20 BMO,129.51% 4.66%,0.24%,0.00%,2.08%,-5.19%,6.53%,16.10%,9.72%,38.99%,23.00%,9.42%,-0.90%,1.03%,15.03%,"

",84.77M,84.57M,0.05%,0.69,0.04M,12.70 -7.09%,6.05 95.04%,3.10%,2.65%,0.32,49.07,0.63,0.84,64.71K,"54,059",-0.67%,0.85%,12.27%,9.26%,13.24%,91.87%,123.48%,112.42%,6.44%,3.00,12.93,11.86,11.80,-0.51%,CPAC
Iradimed Corp,Healthcare,Medical Devices,USA,Small,NASD,RUT,1.13B,1.07B,23.05M,86.34M,7.96,4.62,-,0.77 (0.87%),"Aug 14, 2026",- -,38.88%,166,"Jul 16, 2014",49.13,36.52,3.05,13.04,11.06,19.05,44.81,36.55,12.35,8.13,9.46,0.00,0.00,Yes / Yes,1.79,2.41,0.55,8.29%,15.31%,11.98%,19.88% 73.89%,16.28% 21.45%,11.08%,11.21%,-9.87%,0.28%,Jul 31 BMO,4.55% 0.57%,34.87%,-2.26%,62.05%,2.31%,20.82%,23.52%,22.66%,75.86%,31.92%,26.70%,-4.15%,-6.29%,-6.53%,"

",12.79M,8.33M,8.05%,4.65,0.67M,107.90 -18.42%,67.49 30.42%,3.32%,3.30%,3.15,38.45,0.87,0.74,144.20K,"106,373",-2.49%,-9.29%,1.83%,-11.81%,-9.52%,25.71%,83.88%,178.56%,442.66%,1.00,118.00,86.95,88.02,1.23%,IRMD
Goldman Sachs BDC Inc,Financial,Asset Management,USA,Small,NYSE,-,1.10B,2.94B,58.48M,363.81M,12.06,0.13,1.30 (13.33%),1.28 (13.06%),"Aug 31, 2026",-10.74% -6.59%,124.04%,-,"Mar 18, 2015",18.97,8.36,-,3.03,0.81,76.29,11.20,16.73,8.08,0.49,0.49,1.36,1.36,Yes / Yes,0.52,1.17,0.33,-21.91%,-4.57%,-11.45%,24.25% -20.58%,-10.55% 13.40%,-58.47%,117.29%,-37.23%,977.63%,Aug 06 AMC,22.58% 6.13%,0.17%,37.32%,47.02%,-,1.75%,4.07%,1.82%,84.57%,48.29%,16.07%,7.19%,7.05%,4.86%,"

",112.57M,112.37M,6.40%,7.39,7.19M,11.28 -13.27%,8.35 17.06%,2.04%,2.62%,0.25,63.17,0.67,1.01,973.60K,"980,103",0.31%,10.76%,9.52%,6.30%,5.73%,-9.92%,-26.97%,-45.99%,-49.56%,3.60,9.19,9.85,9.78,-0.71%,GSBD
fuboTV Inc,Communication Services,Broadcasting,USA,Small,NYSE,RUT,1.12B,3.12B,123.05M,1.62B,27.59,2.11,-,-,-,- -,-,-,"Apr 05, 2013",2.38,-,-,0.69,0.37,4.87,8.09,-,1.93,1.00,1.00,0.50,0.49,Yes / Yes,4.32,-,-0.37,-,-,-,40.30% 19.08%,36.48% 228.06%,153.72%,1.70%,10.99%,289.96%,Aug 05 BMO,14.82% -1.49%,1.91%,-6.34%,50.43%,0.43%,10.69%,38.60%,10.15%,15.82%,-5.33%,7.61%,10.19%,8.43%,-46.46%,"

",30.20M,29.63M,23.07%,4.54,6.84M,56.64 -81.87%,7.95 29.18%,7.01%,7.52%,0.75,57.50,2.42,1.06,1.51M,"1,603,814",9.72%,5.66%,6.76%,-36.13%,-66.04%,-76.42%,-58.25%,-96.80%,-98.57%,1.40,17.00,10.15,10.27,1.18%,FUBO
Compass Minerals International Inc,Basic Materials,Other Industrial Metals & Mining,USA,Small,NYSE,RUT,1.08B,1.80B,17.90M,1.29B,6.28,1.34,-,-,"Mar 08, 2024",- -,-,1849,"Dec 12, 2003",61.07,20.07,-,0.84,4.10,19.21,13.88,8.31,1.39,0.98,2.01,2.94,2.86,Yes / Yes,0.42,1.28,-0.07,285.74%,43.99%,-,-44.89% -,-0.03% 2.77%,114.59%,5.46%,66.78%,0.33%,Aug 05 AMC,-125.08% 3.63%,23.31%,0.00%,77.26%,14.43%,1.24%,6.97%,1.76%,16.76%,8.48%,1.39%,-9.28%,-12.06%,4.04%,"

",41.97M,32.19M,4.65%,2.79,1.50M,34.50 -25.33%,16.40 57.12%,3.66%,4.71%,1.41,34.77,1.22,0.62,536.96K,"332,694",-4.66%,-12.56%,-12.23%,7.38%,31.16%,35.44%,-15.95%,-61.36%,-64.34%,2.50,31.50,26.37,25.76,-2.31%,CMP
Middlesex Water Co,Utilities,Utilities - Regulated Water,USA,Small,NASD,RUT,1.09B,1.53B,47.87M,206.14M,27.65,0.10,-,1.44 (2.48%),"Aug 17, 2026",5.36% 5.82%,58.55%,395,"Mar 17, 1980",22.40,20.87,2.84,5.30,2.10,607.40,-,16.58,7.43,0.41,0.50,0.84,0.76,Yes / Yes,2.59,2.78,0.82,12.99%,4.25%,7.36%,-0.50% 1.54%,6.22% 6.58%,7.26%,5.26%,31.61%,14.26%,Jul 30 AMC,20.30% 3.39%,2.62%,0.19%,84.07%,3.64%,3.50%,9.77%,5.21%,40.23%,29.22%,23.22%,1.19%,4.22%,9.07%,"

",18.84M,18.36M,4.50%,5.06,0.83M,62.17 -6.68%,44.17 31.36%,1.56%,2.41%,1.42,56.44,0.73,1.00,163.22K,"163,520",0.48%,1.01%,15.42%,4.75%,15.07%,9.51%,-25.58%,-45.61%,62.57%,2.00,62.00,58.73,58.02,-1.21%,MSEX
Savara Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,1.10B,960.70M,-139.31M,0.00M,0.70,0.84,-,-,-,- -,-,70,"Oct 16, 2000",-,-,-,-,7.68,6.38,-,-,-,10.13,10.13,0.21,0.21,Yes / Yes,-0.58,-0.36,-0.15,-15.09%,41.19%,-,-28.87% 8.57%,- -,-12.40%,-,-12.95%,-,Aug 11 AMC,-13.23% -,47.86%,-0.40%,66.53%,2.88%,-78.28%,-105.48%,-80.17%,-,-,-,-2.96%,-4.61%,-2.24%,"

",205.40M,102.79M,35.82%,20.71,36.82M,7.01 -23.34%,2.92 83.90%,6.48%,5.44%,0.29,44.58,0.25,0.68,1.78M,"1,206,907",-6.28%,-2.72%,6.76%,-4.11%,-10.95%,76.64%,56.10%,355.08%,-80.58%,1.00,10.94,5.38,5.37,-0.19%,SVRA
Bowhead Specialty Holdings Inc,Financial,Insurance - Property & Casualty,USA,Small,NYSE,RUT,1.10B,-,62.17M,611.95M,14.39,-,-,-,-,- -,0.00%,296,"May 23, 2024",18.01,13.87,0.75,1.80,2.33,-,3.39,-,-,-,0.40,0.31,0.31,No / Yes,1.86,2.41,0.51,20.63%,21.17%,18.52%,64.68% -,43.09% -,25.14%,24.59%,32.66%,22.56%,Aug 03 BMO,2.52% 6.89%,33.79%,0.00%,66.06%,2.97%,3.62%,14.10%,10.02%,-,14.87%,10.16%,3.59%,9.82%,25.43%,"

",32.94M,21.81M,3.19%,2.70,0.70M,35.07 -4.62%,21.21 57.71%,0.63%,2.74%,0.86,62.23,-0.05,2.10,257.89K,"542,514",-0.03%,8.96%,18.41%,39.03%,17.20%,9.17%,-,-,-,2.50,33.71,33.51,33.45,-0.18%,BOW
Deluxe Corp,Industrials,Conglomerates,USA,Small,NYSE,RUT,1.11B,2.53B,100.63M,2.11B,15.45,1.14,-,1.20 (4.94%),"Aug 18, 2026",0.00% 0.00%,66.59%,4571,"Apr 25, 1980",11.12,5.94,-,0.53,1.57,21.24,5.32,6.22,1.20,1.08,1.20,2.08,2.07,Yes / Yes,2.18,4.08,0.95,3.00%,8.02%,-,6.37% 75.48%,-1.59% 3.56%,71.14%,0.30%,-16.88%,-4.21%,Aug 05 AMC,6.97% 2.67%,3.13%,0.00%,90.97%,0.11%,3.95%,14.95%,4.63%,52.54%,12.55%,4.76%,-5.32%,-1.52%,-2.10%,"

",45.80M,44.42M,8.15%,8.65,3.62M,32.07 -24.32%,17.76 36.66%,2.75%,3.15%,0.86,42.78,1.22,1.30,418.66K,"544,918",-0.86%,-6.83%,4.79%,-7.40%,8.69%,25.82%,19.15%,-40.75%,-63.92%,2.00,33.00,24.05,24.27,0.91%,DLX
Grocery Outlet Holding Corp,Consumer Defensive,Grocery Stores,USA,Small,NASD,RUT,1.14B,2.92B,-381.25M,4.74B,8.24,0.75,-,-,-,- -,-,2207,"Jun 20, 2019",-,17.30,-,0.24,1.39,15.34,94.01,8.46,0.61,0.30,1.29,2.27,2.14,Yes / Yes,-3.88,0.66,0.16,-28.79%,22.75%,-0.92%,- -,9.43% 8.39%,-4889.01%,5.12%,11.90%,1.10%,Aug 12 AMC,58.60% 2.17%,8.68%,16.44%,113.05%,-6.36%,-12.07%,-38.06%,-14.89%,29.99%,4.47%,-8.04%,17.79%,18.51%,23.58%,"

",99.08M,90.48M,26.12%,8.62,23.63M,19.23 -40.25%,5.66 103.18%,6.76%,4.59%,0.50,76.56,0.73,1.35,2.74M,"3,698,913",16.89%,21.72%,55.27%,11.77%,13.76%,-37.32%,-65.44%,-57.46%,-,3.19,10.39,11.13,11.49,3.23%,GO
Versamet Royalties Corp,Basic Materials,Other Precious Metals & Mining,Canada,Small,NASD,-,1.12B,1.47B,37.03M,74.18M,7.61,0.24,-,-,-,- -,-,-,"Aug 28, 2025",11.17,-,-,15.14,1.36,43.08,30.72,34.72,19.84,0.71,0.71,0.95,0.82,No / Yes,0.92,-,-,-,-,-,- -,- -,1210.58%,404.45%,864.29%,391.81%,-,- -,58.82%,0.00%,4.06%,10.86%,7.00%,12.17%,5.15%,49.64%,39.06%,49.92%,8.31%,-1.44%,-0.62%,"

",51.82M,44.82M,1.34%,2.82,0.60M,15.58 -33.76%,5.40 91.11%,3.90%,4.76%,0.52,56.19,2.78,1.27,213.36K,"270,868",2.69%,17.81%,-7.61%,3.20%,17.14%,-,-,-,-,-,-,10.13,10.32,1.88%,VMET
Lithium Argentina AG,Basic Materials,Other Industrial Metals & Mining,Switzerland,Small,NYSE,-,1.07B,1.27B,-53.92M,0.00M,4.80,0.62,-,-,-,- -,-,60,"Sep 15, 2008",-,24.78,-,-,1.37,10.68,-,-,-,0.47,0.47,0.32,0.00,Yes / Yes,-0.34,0.27,0.12,154.34%,4.29%,-,12.73% -3.35%,- -,-190.90%,-,131.75%,-,Aug 11 BMO,-94.15% -,6.26%,0.00%,36.54%,12.35%,-4.70%,-6.68%,-6.84%,-,-,-,4.11%,-10.50%,-8.80%,"

",164.12M,151.29M,3.40%,2.61,5.15M,12.05 -45.23%,2.97 122.22%,5.69%,5.59%,0.40,46.89,1.71,0.91,1.97M,"1,799,390",-7.04%,3.77%,-33.73%,-4.49%,18.28%,98.80%,-1.45%,6.35%,361.52%,1.22,12.00,6.82,6.60,-3.23%,LAR
Obsidian Therapeutics Inc,Healthcare,Biotechnology,USA,Small,NASD,-,1.08B,1.08B,149.03M,0.00M,13.29,0.09,-,-,-,- -,0.00%,3,"Nov 07, 2019",0.04,-,-,-,1.32,197.18,-,-,-,5.31,5.31,0.00,0.00,No / Yes,396.88,-,-1.64,-,-,78.97%,- -,- -,802.25%,-,-0.87%,-,May 11,- -,16.88%,0.00%,-,-,2156.02%,-,2967.05%,-,-,-,-19.31%,-10.81%,54.48%,"

",1.16M,0.96M,-,-,-,49.97 -64.91%,3.02 480.63%,33.18%,19.88%,4.94,43.67,2.65,2.13,8.77K,"18,643",-49.90%,7.71%,-12.33%,298.52%,298.52%,289.67%,-62.23%,-98.87%,-,1.00,42.00,17.77,17.53,-1.32%,OBX
Capitol Federal Financial,Financial,Banks - Regional,USA,Small,NASD,RUT,1.10B,-,82.73M,443.11M,8.11,-,0.38 (4.36%),0.34 (3.89%),"Aug 07, 2026",0.00% 0.00%,65.05%,678,"Apr 01, 1999",13.40,11.25,0.59,2.47,1.07,-,15.32,-,-,-,0.03,1.60,1.48,Yes / Yes,0.65,0.78,0.18,31.73%,13.14%,19.17%,-5.63% 2.25%,11.60% 5.30%,38.21%,7.53%,34.51%,6.50%,Jul 29 BMO,11.76% 2.57%,8.12%,0.00%,81.73%,1.25%,0.85%,8.00%,3.27%,-,23.15%,18.67%,-1.06%,2.28%,16.68%,"

",125.86M,115.50M,5.79%,8.28,6.69M,9.26 -5.83%,5.93 46.95%,1.46%,2.19%,0.19,49.65,0.65,0.93,807.39K,"749,354",-0.57%,1.16%,15.96%,14.14%,28.80%,44.03%,43.56%,-17.27%,-18.79%,2.33,9.50,8.73,8.72,-0.11%,CFFN
Taboola.com Ltd,Communication Services,Internet Content & Information,USA,Small,NASD,RUT,1.05B,1.08B,118.76M,1.96B,3.48,0.49,-,-,-,- -,0.00%,2000,"Oct 27, 2020",9.61,11.55,0.16,0.54,1.12,7.90,4.93,9.15,0.55,1.11,1.11,0.17,0.13,Yes / Yes,0.40,0.34,0.06,211.54%,-16.87%,73.25%,- -,10.92% 753.13%,991.05%,8.00%,206.47%,2.44%,Aug 05 BMO,-60.00% -4.53%,54.10%,-14.05%,33.53%,4.87%,7.72%,12.75%,11.19%,29.15%,2.63%,6.05%,-14.85%,-19.66%,-5.85%,"

",251.85M,123.99M,7.18%,2.78,8.91M,5.71 -31.87%,2.84 37.21%,4.70%,5.13%,0.27,34.37,1.46,0.82,3.21M,"2,630,480",-5.81%,-26.33%,-22.04%,15.77%,-15.62%,17.17%,15.09%,-54.07%,-,1.89,5.80,4.05,3.89,-3.95%,TBLA
Green Plains Inc,Basic Materials,Chemicals,USA,Small,NASD,RUT,1.13B,1.44B,123.95M,1.88B,12.41,3.47,-,-,"May 23, 2019",- -,-,642,"Mar 15, 2006",10.47,9.26,-,0.60,1.30,4.65,9.57,6.33,0.77,1.58,1.99,0.63,0.49,Yes / Yes,1.54,1.74,0.51,212.53%,-13.91%,-,7.77% 10.57%,-16.88% 1.75%,176.95%,-21.51%,175.96%,-15.24%,Aug 06 BMO,53.33% -17.73%,3.48%,0.26%,113.04%,-1.95%,7.58%,15.44%,9.55%,11.77%,7.01%,6.61%,-0.99%,1.34%,15.50%,"

",70.10M,67.66M,19.21%,9.00,13.00M,19.65 -17.84%,7.53 114.34%,3.90%,5.13%,0.83,50.42,1.16,0.50,1.44M,"719,450",6.96%,-16.07%,-5.83%,17.81%,64.69%,91.23%,-48.57%,-54.66%,-30.13%,2.00,19.17,15.59,16.14,3.53%,GPRE
Indie Semiconductor Inc,Technology,Semiconductors,USA,Small,NASD,RUT,1.09B,1.40B,-150.66M,231.15M,1.29,0.64,-,-,-,- -,-,800,"Oct 04, 2019",-,250.80,-,4.72,3.65,7.33,-,-,6.06,2.86,3.65,1.46,1.41,Yes / Yes,-0.73,0.02,-0.04,41.86%,110.77%,-,-25.63% 25.31%,25.19% 57.25%,11.87%,6.19%,12.46%,23.97%,Aug 06 AMC,4.58% 2.44%,7.32%,-13.39%,104.41%,9.39%,-17.63%,-43.98%,-21.21%,37.77%,-62.40%,-65.18%,27.64%,19.98%,22.11%,"

",231.81M,214.83M,32.50%,11.27,69.82M,6.05 -22.15%,2.32 103.02%,11.48%,8.35%,0.38,65.03,2.86,2.56,6.19M,"15,864,675",26.61%,22.98%,12.41%,25.60%,33.43%,4.20%,-34.40%,-47.20%,-,1.50,5.72,4.71,4.71,0.00%,INDI
Akso Health Group ADR,Healthcare,Medical Distribution,China,Small,NASD,-,1.03B,1.04B,-18.74M,13.88M,0.21,0.00,-,-,"Aug 01, 2018",- -,-,12,"Nov 03, 2017",-,-,-,74.45,5.73,6078.76,-,-,74.61,21.74,21.77,0.01,0.00,No / Yes,-0.02,-,-,-,-,-,24.09% 59.38%,1.86% 51.13%,95.22%,-6.20%,40.26%,25.62%,-,- -,-,-,0.03%,22.89%,-8.35%,-9.86%,-10.36%,-8.39%,-28.93%,-135.08%,-15.25%,-15.14%,-25.98%,"

",854.04M,22.85M,0.10%,1.95,0.02M,2.50 -51.60%,1.10 10.00%,9.50%,8.99%,0.14,37.91,-1.07,2.17,11.90K,"25,813",-10.37%,-19.87%,-30.06%,-12.33%,-26.22%,-32.86%,286.21%,-23.90%,-,-,4.00,1.27,1.21,-4.72%,AHG
Lucky Strike Entertainment Corp,Consumer Cyclical,Leisure,USA,Small,NYSE,-,1.05B,4.36B,-91.20M,1.24B,-2.32,0.38,-,0.23 (3.51%),"May 22, 2026",- -,-,12565,"Apr 23, 2021",-,58.55,-,0.84,-,17.85,42.48,15.11,3.51,0.44,0.50,-,-,Yes / Yes,-0.65,0.11,-0.05,-23.08%,171.53%,-,19.62% -322.04%,9.63% -,-960.10%,4.94%,38.07%,0.69%,May 06 BMO,-38.06% -3.26%,54.06%,-0.00%,43.94%,-3.59%,-2.61%,-,-2.84%,23.75%,12.27%,-7.34%,-2.24%,-9.12%,-16.66%,"

",78.19M,71.80M,2.71%,17.98,1.95M,11.19 -40.13%,5.70 17.44%,3.37%,3.95%,0.29,41.50,0.62,0.32,108.35K,"35,124",2.29%,-9.58%,-18.29%,-14.43%,-20.90%,-33.66%,-37.44%,-32.05%,-,2.00,10.56,6.96,6.70,-3.74%,LUCK
BrightView Holdings Inc,Industrials,Specialty Business Services,USA,Small,NYSE,RUT,1.05B,2.51B,-22.30M,2.74B,13.30,0.16,-,-,-,- -,0.00%,18600,"Jun 28, 2018",-,18.58,-,0.38,0.85,72.99,-,7.90,0.92,1.28,1.28,0.55,0.53,Yes / Yes,-0.24,0.61,0.25,-33.95%,21.71%,-1.63%,-2.39% -,-1.24% 2.64%,-716.67%,1.45%,-119.75%,1.31%,Aug 04 AMC,-40.56% -1.17%,27.01%,0.20%,80.59%,-0.48%,0.60%,1.15%,0.76%,20.39%,4.23%,-0.81%,-10.20%,-14.63%,-11.16%,"

",92.80M,67.59M,5.44%,3.90,3.68M,15.25 -25.57%,10.42 8.93%,2.70%,3.51%,0.53,35.05,1.16,0.85,942.20K,"800,990",0.62%,-21.83%,-9.71%,-16.97%,-10.42%,-22.10%,36.58%,-18.35%,-,1.82,15.45,11.74,11.35,-3.32%,BV
First Trust Intermediate Duration Preferred & Income Fund,Financial,Closed-End Fund - Debt,USA,Small,NYSE,-,1.09B,-,-,-,-,-,-,1.66 (9.28%),"Aug 03, 2026",4.38% 1.05%,83.68%,-,"May 24, 2013",7.03,-,-,-,-,-,-,-,-,-,-,-,-,No / Yes,2.54,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,-,0.00%,46.61%,-,-,-,-,-,-,-,0.69%,-0.17%,-2.76%,"

",60.85M,60.85M,0.03%,0.21,0.02M,19.75 -9.62%,17.21 3.72%,0.87%,0.96%,0.17,53.53,0.81,1.18,98.75K,"116,083",0.68%,-0.78%,-1.33%,-6.30%,-4.24%,-5.56%,17.36%,-30.80%,-24.13%,1.00,-,17.86,17.85,-0.06%,FPF
Tuya Inc ADR,Technology,Software - Infrastructure,China,Small,NYSE,-,966.47M,25.34M,62.85M,328.99M,1.65,1.75,0.10 (5.90%),0.11 (6.40%),"Mar 18, 2026",- -,0.00%,1441,"Mar 18, 2021",17.40,13.43,2.75,2.94,1.08,1.02,-,-,0.08,6.65,6.94,0.01,0.01,Yes / Yes,0.10,0.13,0.03,-9.62%,12.77%,4.89%,- -,15.77% 12.36%,208.11%,5.43%,41.99%,8.46%,Aug 24 AMC,0.00% 0.26%,13.74%,0.00%,13.97%,8.44%,5.51%,6.30%,6.21%,47.77%,2.85%,19.10%,2.36%,-1.67%,-17.16%,"

",541.12M,468.37M,0.75%,3.80,3.52M,2.88 -38.19%,1.61 10.56%,3.17%,3.21%,0.06,49.74,0.56,0.40,926.98K,"374,052",-3.78%,2.30%,-19.46%,-20.18%,-15.64%,-25.21%,21.53%,-87.60%,-,1.00,3.42,1.82,1.78,-2.20%,TUYA
Calamos Convertible and High Income Fund,Financial,Closed-End Fund - Debt,USA,Small,NASD,-,1.08B,-,-,16.20M,12.74,-,-,1.20 (8.93%),"Aug 14, 2026",0.34% 3.55%,50.87%,-,"May 28, 2003",3.21,-,-,66.66,1.06,-,-,-,-,-,-,-,-,No / Yes,4.19,-,-,-,-,-,- -,- -,-,-,-,-44.90%,-,- -,0.25%,-0.05%,59.83%,-,-,-,-,-,-,-,3.45%,2.11%,10.42%,"

",80.33M,80.13M,0.18%,0.78,0.14M,13.91 -3.38%,10.41 29.11%,0.90%,1.74%,0.22,59.66,1.17,0.46,185.80K,"85,642",1.20%,3.07%,7.09%,12.09%,18.83%,23.99%,21.08%,-15.01%,20.10%,-,-,13.51,13.44,-0.52%,CHY
Teekay Corp Ltd,Energy,Oil & Gas Midstream,Bermuda,Small,NYSE,RUT,1.12B,1.55B,181.67M,1.15B,8.67,14.61,-,-,"May 26, 2026",- -,0.00%,2130,"Jul 20, 1995",12.40,-,-,0.97,1.48,0.88,-,-,1.35,10.10,10.36,0.05,0.03,Yes / Yes,1.04,-,-,-,-,-,13.59% -,-7.25% -3.70%,130.59%,15.98%,259.09%,63.28%,Jul 29 AMC,- -,36.94%,-1.38%,54.52%,3.34%,7.41%,25.64%,23.24%,-,47.50%,15.78%,11.82%,13.30%,21.20%,"

",87.69M,54.87M,6.08%,5.59,3.33M,13.30 -3.40%,6.79 89.26%,4.39%,3.84%,0.46,69.73,0.15,1.08,596.95K,"644,400",14.94%,20.77%,5.08%,21.64%,53.84%,86.96%,168.81%,558.40%,162.22%,3.00,3.50,12.47,12.85,3.05%,TK
Scansource Inc,Technology,Electronics & Computer Distribution,USA,Small,NASD,RUT,1.05B,1.04B,73.35M,3.09B,43.61,5.92,-,-,-,- -,0.00%,2100,"Mar 18, 1994",15.70,11.72,0.84,0.34,1.19,8.74,8.49,8.66,0.34,1.20,1.86,0.12,0.12,Yes / Yes,3.29,4.41,1.14,10.43%,11.92%,14.03%,-4.48% -,-4.85% -0.05%,18.30%,3.76%,5.96%,8.79%,Aug 20 BMO,2.17% 3.82%,2.58%,-4.55%,107.56%,0.14%,4.15%,8.11%,7.25%,12.92%,3.09%,2.38%,-6.22%,-1.84%,19.75%,"

",20.78M,19.80M,4.92%,4.39,0.97M,59.60 -13.24%,33.76 53.17%,4.01%,3.50%,1.97,40.96,1.22,1.14,221.90K,"253,591",-4.22%,-5.62%,22.80%,44.76%,32.39%,21.38%,83.37%,79.61%,22.83%,3.00,54.67,53.19,51.71,-2.78%,SCSC
Safehold Inc,Real Estate,REIT - Diversified,USA,Small,NYSE,RUT,1.06B,5.95B,116.17M,413.94M,34.33,0.37,0.72 (4.79%),0.71 (4.73%),"Jun 30, 2026",-32.80% -23.39%,44.40%,72,"Jun 22, 2017",9.26,8.84,42.10,2.56,0.44,40.64,28.71,18.50,14.37,-,-,1.94,1.94,Yes / Yes,1.62,1.69,0.43,-1.45%,4.21%,0.21%,- -,34.82% 3.63%,11.34%,8.24%,8.25%,21.05%,Jul 30 AMC,0.86% 3.45%,31.04%,0.00%,66.56%,0.24%,1.59%,4.83%,1.62%,90.61%,75.76%,28.07%,-6.61%,-6.38%,0.61%,"

",71.06M,48.83M,6.81%,10.22,3.33M,17.45 -14.15%,12.76 17.40%,2.42%,2.90%,0.47,37.00,1.73,1.05,325.47K,"341,137",-3.10%,-12.40%,5.72%,-4.34%,9.42%,-1.77%,-23.12%,-78.00%,-49.11%,2.40,18.70,15.25,14.98,-1.77%,SAFE
Precision Drilling Corp,Energy,Oil & Gas Drilling,Canada,Small,NYSE,-,1.13B,1.58B,-23.35M,1.39B,87.79,3.67,-,-,"Nov 04, 2015",- -,0.00%,-,"Nov 15, 1996",-,10.80,-,0.81,1.01,24.18,13.30,4.69,1.14,1.29,1.46,0.44,0.42,Yes / Yes,-1.78,8.20,1.50,4606.43%,69.26%,-,- -,2.03% 13.59%,-132.69%,4.93%,-108.63%,11.39%,Jul 29 BMO,-210.65% 1.86%,4.82%,0.00%,74.97%,-2.19%,-1.19%,-1.99%,-1.45%,13.45%,6.77%,-1.68%,9.97%,7.30%,8.44%,"

",12.85M,12.13M,4.60%,5.11,0.56M,103.80 -14.63%,52.53 68.68%,3.10%,3.63%,3.11,63.78,0.81,1.16,109.12K,"126,081",8.87%,5.92%,-6.73%,1.44%,23.27%,64.00%,37.42%,191.58%,-1.10%,1.50,109.12,84.63,88.61,4.70%,PDS
