Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Vertex Inc,Technology,Software - Application,USA,Mid,NASD,RUT,2.31B,2.40B,3.58M,787.44M,1.49,1.58,-,-,-,- -,0.00%,2100,"Jul 29, 2020",661.63,14.00,0.58,2.93,9.53,8.98,31.85,20.00,3.05,0.86,0.86,1.45,1.43,Yes / Yes,0.02,1.02,0.22,28.09%,23.97%,24.31%,- -,15.04% 14.84%,106.83%,10.83%,1033.33%,10.52%,Aug 03 AMC,4.82% 0.87%,53.84%,-0.01%,46.37%,-6.73%,0.30%,1.46%,0.61%,59.86%,1.08%,0.45%,9.89%,13.78%,-3.75%,"

",79.41M,74.89M,7.00%,2.54,5.24M,26.54 -46.40%,10.21 39.32%,2.79%,4.67%,0.63,62.67,0.83,0.44,2.06M,"906,909",5.61%,12.90%,6.55%,-1.76%,-28.77%,-43.86%,-35.92%,-37.11%,-,2.12,17.15,14.30,14.23,-0.52%,VERX
Eaton Vance Tax-Managed Diversified Equity Income Fund,Financial,Closed-End Fund - Equity,USA,Mid,NYSE,-,2.33B,-,-,18.74M,15.58,-,-,1.19 (8.14%),"Aug 14, 2026",3.68% 3.84%,-,-,"Nov 28, 2006",5.25,-,-,124.08,0.94,-,-,-,-,-,-,-,-,No / Yes,2.78,-,-,-,-,-,- -,- -,-,-,-,2.10%,-,- -,-,-,24.76%,-,-,-,-,-,-,-,0.26%,1.07%,-1.06%,"

",159.28M,159.27M,0.03%,0.17,0.04M,16.03 -8.92%,13.12 11.28%,1.42%,1.15%,0.18,55.00,0.99,1.08,249.19K,"269,123",1.53%,2.67%,-2.60%,-2.21%,-4.82%,-8.12%,22.38%,2.61%,38.15%,-,-,14.56,14.60,0.27%,ETY
Hemab Therapeutics Holdings Inc,Healthcare,Biotechnology,USA,Mid,NASD,-,2.09B,1.64B,-,-,9.73,9.79,-,-,-,- -,-,72,"May 01, 2026",-,-,-,-,4.61,4.58,-,-,-,35.85,35.85,0.00,0.00,No / Yes,-,-2.48,-0.51,95.77%,13.17%,64.02%,- -,- -,-,-,-,-,Aug 11 BMO,-9.22% -,38.28%,19.92%,64.62%,46.39%,-,-,-,-,-,-,-10.53%,2.55%,21.42%,"

",46.71M,28.83M,7.05%,5.95,2.03M,55.42 -19.09%,23.00 94.96%,8.04%,7.92%,4.00,43.48,-,0.76,341.52K,"260,078",-8.79%,-5.54%,57.33%,-,66.07%,-,-,-,-,1.00,61.20,49.49,44.84,-9.40%,COAG
Werner Enterprises Inc,Industrials,Trucking,USA,Mid,NASD,RUT,2.30B,3.22B,-46.27M,3.25B,22.61,0.95,0.57 (1.48%),0.56 (1.46%),"Oct 05, 2026",3.17% 9.24%,-,12031,"Jun 20, 1986",-,17.06,-,0.71,1.70,40.41,43.18,9.32,0.99,1.42,1.45,0.70,0.64,Yes / Yes,-0.77,2.25,0.38,5850.40%,95.80%,-,- -,-3.31% 4.63%,-190.02%,9.64%,-85.41%,24.00%,Jul 28 AMC,-6.94% 0.30%,1.96%,-0.08%,115.13%,6.40%,-1.52%,-3.33%,-2.08%,4.07%,0.70%,-1.42%,1.17%,-5.86%,9.92%,"

",59.98M,58.80M,6.93%,3.67,4.07M,47.49 -19.10%,23.06 66.61%,3.95%,3.38%,1.41,46.83,1.27,0.67,1.11M,"745,813",-1.18%,4.18%,-7.44%,9.49%,28.02%,33.73%,-10.02%,-19.45%,86.89%,2.62,43.20,38.53,38.42,-0.29%,WERN
Rogers Corp,Technology,Electronic Components,USA,Mid,NYSE,RUT,2.24B,2.06B,31.30M,834.80M,67.30,11.83,-,-,-,- -,-,3000,"Mar 17, 1980",72.23,28.21,0.83,2.69,1.87,10.61,27.09,15.89,2.47,3.03,3.99,0.02,0.02,Yes / Yes,1.74,4.45,1.19,56.90%,18.67%,33.80%,- -,-5.84% 0.20%,149.46%,4.90%,118.89%,6.90%,Jul 28 AMC,-6.76% 0.84%,1.21%,-1.90%,101.65%,2.40%,2.16%,2.60%,2.55%,32.44%,9.01%,3.75%,-4.73%,-8.85%,7.19%,"

",17.90M,17.65M,3.44%,2.22,0.61M,169.00 -25.73%,75.14 67.05%,3.09%,3.54%,5.59,43.37,0.51,0.79,272.96K,"216,888",-0.81%,2.77%,-11.31%,16.41%,37.08%,60.08%,-8.87%,-40.40%,123.27%,1.00,173.33,129.33,125.52,-2.95%,ROG
Via Transportation Inc,Technology,Software - Application,USA,Mid,NYSE,RUT,2.33B,2.01B,-98.53M,491.70M,7.59,4.12,-,-,-,- -,-,1040,"Sep 12, 2025",-,66.47,-,4.74,3.76,6.93,-,-,4.09,5.04,5.04,0.03,0.01,Yes / Yes,-1.22,0.43,-0.03,96.37%,1437.63%,-,10.03% -,32.11% -,-25.19%,29.13%,9.93%,26.67%,Aug 06 BMO,49.75% 1.81%,60.58%,0.18%,33.17%,0.52%,-17.64%,-,-15.73%,39.09%,-17.43%,-20.04%,13.37%,36.52%,32.48%,"

",77.60M,32.13M,18.38%,5.93,5.90M,56.31 -49.26%,12.95 120.62%,3.56%,5.51%,1.26,78.34,-,0.44,995.81K,"434,277",5.85%,42.21%,87.59%,66.30%,-1.52%,-,-,-,-,1.10,34.00,28.26,28.57,1.10%,VIA
Kennametal Inc,Industrials,Tools & Accessories,USA,Mid,NYSE,RUT,2.25B,2.96B,342.39M,2.36B,20.60,1.26,1.29 (4.37%),0.80 (2.71%),"Aug 11, 2026",0.00% 0.00%,18.09%,8073,"Jan 23, 1967",6.71,11.99,-,0.96,1.43,23.50,-,4.74,1.26,0.87,2.62,0.49,0.46,Yes / Yes,4.40,2.46,2.53,5.28%,-48.79%,-16.30%,44.85% 46.94%,4.28% 5.06%,272.31%,19.82%,936.69%,42.63%,Aug 05 BMO,28.39% 1.50%,1.13%,-6.55%,106.29%,2.35%,11.99%,24.00%,14.95%,40.77%,20.44%,14.53%,-5.85%,-11.15%,-13.62%,"

",76.21M,75.35M,7.10%,4.07,5.35M,43.81 -32.57%,20.35 45.16%,3.70%,4.47%,1.29,37.56,1.33,0.67,1.31M,"883,180",-1.40%,-11.34%,-9.94%,-26.66%,3.98%,36.32%,12.36%,-21.02%,4.31%,3.78,33.00,30.21,29.54,-2.22%,KMT
Mineralys Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.26B,1.70B,-349.58M,0.00M,6.24,7.48,-,-,-,- -,-,76,"Feb 10, 2023",-,-,-,-,4.11,3.42,-,-,-,34.46,34.46,0.18,0.18,Yes / Yes,-4.24,-2.43,-0.55,-95.93%,45.88%,19.16%,-46.34% -101.68%,- -,-19.00%,-,-330.32%,-,Aug 11 AMC,-419.50% -,32.22%,-0.17%,88.74%,11.69%,-69.67%,-80.88%,-53.90%,-,-,-,-2.86%,-4.53%,-14.79%,"

",88.35M,60.64M,15.91%,7.32,9.65M,47.65 -46.27%,14.94 71.35%,3.55%,4.23%,1.12,43.60,0.67,0.62,1.32M,"812,834",-0.19%,-2.25%,-18.73%,-12.51%,-29.46%,68.20%,97.38%,-,-,1.22,48.50,26.01,25.60,-1.58%,MLYS
Standard Nuclear Inc,Basic Materials,Specialty Chemicals,USA,Mid,NYSE,-,2.27B,2.38B,-,-,-0.50,0.64,-,-,-,- -,-,62,"Jul 16, 2026",-,-,-,-,-,22.17,-,-,-,12.68,12.68,0.00,0.00,No / Yes,-,-,-0.04,-,-,-,- -,- -,-,-,-,-,Aug 27 BMO,-104.78% 11.77%,70.36%,1.14%,-,8.81%,-,-,-,-,-,-,21.32%,33.54%,33.54%,"

",144.97M,46.31M,4.89%,2.02,2.26M,14.90 -5.36%,7.05 100.00%,11.78%,11.78%,1.30,59.03,-,0.70,1.12M,"781,440",11.55%,85.53%,-,-,4.44%,-,-,-,-,1.12,16.75,14.31,14.10,-1.47%,STDN
Enterprise Financial Services Corp,Financial,Banks - Regional,USA,Mid,NASD,RUT,2.30B,-,186.57M,1.02B,54.30,-,1.36 (2.14%),1.30 (2.04%),"Sep 15, 2026",10.67% 11.12%,22.99%,1370,"Jun 18, 2001",12.65,10.77,-,2.26,1.17,-,10.89,-,-,-,0.05,0.33,0.23,Yes / Yes,5.02,5.91,1.40,-0.75%,12.07%,-,0.00% 14.00%,20.37% 22.76%,-4.69%,7.98%,-19.70%,1.42%,Jul 22 AMC,-18.05% -0.94%,1.81%,-0.19%,84.61%,-0.10%,1.14%,9.60%,7.57%,-,26.85%,18.31%,-2.51%,-2.98%,7.35%,"

",36.26M,35.54M,2.84%,4.22,1.01M,68.73 -7.48%,51.18 24.25%,1.26%,1.69%,1.16,38.45,0.79,0.91,238.78K,"216,579",-0.13%,-3.58%,4.92%,11.37%,17.76%,3.15%,63.01%,38.78%,108.70%,1.60,71.80,63.50,63.59,0.14%,EFSC
Diebold Nixdorf Inc,Technology,Software - Application,USA,Mid,NYSE,RUT,2.29B,3.12B,111.20M,3.87B,28.50,8.32,-,-,-,- -,0.00%,20000,"Aug 14, 2023",22.04,9.59,-,0.59,2.36,8.10,9.60,6.60,0.81,0.83,1.27,1.14,1.09,Yes / Yes,3.06,7.02,1.31,-3.88%,30.65%,-,- -,3.22% -0.49%,1014.16%,5.44%,34.98%,1.70%,Jul 29 BMO,-0.30% 0.49%,1.96%,-62.49%,135.72%,14.33%,2.97%,10.76%,5.50%,26.28%,9.00%,2.87%,-5.46%,-14.71%,-10.52%,"

",34.00M,33.28M,8.79%,9.77,2.92M,92.08 -26.86%,54.48 23.62%,2.70%,3.50%,2.63,34.24,1.12,0.71,299.42K,"211,283",-3.70%,-5.49%,-17.00%,-15.81%,-0.80%,7.93%,230.15%,-,-,1.00,98.33,67.68,67.35,-0.49%,DBD
LiveRamp Holdings Inc,Technology,Software - Infrastructure,USA,Mid,NYSE,RUT,2.29B,1.96B,154.54M,832.10M,16.08,6.10,-,-,-,- -,0.00%,1300,"Dec 14, 1983",15.59,9.58,-,2.76,2.35,6.18,11.47,16.19,2.35,2.66,2.66,0.03,0.02,Yes / Yes,2.42,3.94,0.76,38.99%,24.88%,-,- -,10.87% 12.91%,1015.07%,8.85%,143.93%,9.84%,Aug 05 AMC,12.07% 1.21%,4.36%,-0.22%,101.44%,0.56%,12.31%,16.05%,15.46%,70.82%,12.92%,18.57%,0.00%,0.04%,20.64%,"

",60.79M,58.14M,7.95%,3.76,4.62M,38.23 -1.28%,21.71 73.84%,0.27%,0.37%,0.16,52.45,1.25,0.52,1.23M,"644,359",0.43%,-0.13%,0.48%,38.90%,28.50%,36.64%,17.61%,-19.72%,46.56%,3.00,38.50,37.75,37.74,-0.03%,RAMP
Alamar Biosciences Inc,Healthcare,Medical Devices,USA,Mid,NASD,RUT,2.13B,1.93B,-,-,4.51,3.60,-,-,-,- -,-,222,"Apr 17, 2026",-,-,-,-,6.81,8.52,-,-,-,10.23,11.85,0.16,0.16,No / Yes,-,-0.67,-0.21,-480.00%,45.32%,-21.86%,- -,- -,-,-,-,-,Aug 10 AMC,28.55% 13.69%,48.37%,1.42%,24.61%,64.60%,-,-,-,-,-,-,-3.41%,9.66%,21.31%,"

",69.39M,35.83M,5.79%,6.40,2.08M,38.54 -20.32%,18.84 62.96%,7.34%,8.78%,2.45,49.96,-,0.83,324.11K,"267,641",-10.31%,22.50%,50.24%,-,35.88%,-,-,-,-,1.40,33.40,33.00,30.71,-6.94%,ALMR
ePlus Inc,Technology,Software - Application,USA,Mid,NASD,RUT,2.28B,1.83B,125.77M,2.45B,41.00,17.20,-,1.04 (1.19%),"Aug 25, 2026",- -,15.35%,2148,"Nov 15, 1996",18.22,14.66,-,0.93,2.13,5.07,41.58,9.37,0.74,1.81,2.02,0.00,0.00,Yes / Yes,4.79,5.96,1.47,1.58%,8.77%,-,2.94% 11.99%,5.99% 9.47%,11.40%,15.01%,-8.04%,1.85%,Aug 04 AMC,8.02% 1.43%,2.14%,-2.61%,95.52%,-2.32%,6.94%,12.16%,11.73%,24.20%,6.88%,5.12%,-1.77%,0.13%,2.60%,"

",26.15M,25.53M,5.15%,4.99,1.32M,98.14 -11.07%,69.07 26.36%,2.54%,3.31%,2.82,47.40,0.97,0.66,263.55K,"174,996",0.50%,-4.08%,6.32%,8.21%,-0.48%,19.63%,35.19%,61.63%,297.22%,1.00,111.00,87.66,87.28,-0.43%,PLUS
Sarepta Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.20B,2.46B,-266.10M,1.97B,14.46,7.46,-,-,-,- -,-,835,"Jun 04, 1997",-,27.89,-,1.12,1.44,2.79,34.01,-,1.25,2.62,4.42,0.68,0.68,Yes / Yes,-2.90,0.75,0.17,145.76%,-77.07%,-,3.92% -0.05%,33.06% 32.41%,-349.84%,-20.44%,-102.46%,-34.34%,Aug 05 AMC,-123.01% 9.51%,4.41%,-0.16%,105.86%,4.57%,-7.75%,-18.45%,-10.34%,56.58%,-3.15%,-13.48%,14.31%,17.90%,9.36%,"

",105.62M,100.96M,26.79%,8.09,27.05M,25.32 -17.61%,14.68 42.10%,8.87%,5.98%,1.21,65.30,0.29,1.08,3.34M,"3,612,385",11.02%,34.06%,16.73%,24.46%,-3.07%,13.74%,-82.41%,-73.49%,-22.11%,2.73,22.26,21.59,20.86,-3.38%,SRPT
XPLR Infrastructure LP,Utilities,Utilities - Renewable,USA,Mid,NYSE,-,2.26B,15.10B,63.00M,1.20B,34.33,2.91,-,-,-,- -,-,-,"Jun 27, 2014",17.53,18.41,-,1.89,0.34,4.03,-,23.35,12.61,1.14,1.27,1.86,1.83,Yes / Yes,0.67,0.64,0.46,1723.97%,-44.00%,-,- 18.00%,7.10% 5.31%,139.02%,-2.84%,-52.05%,5.57%,Jul 28 BMO,3.44% -6.25%,3.28%,0.00%,66.13%,1.06%,0.33%,2.05%,0.69%,5.26%,-0.33%,5.26%,1.48%,-1.37%,9.29%,"

",94.30M,91.18M,5.58%,5.39,5.09M,13.25 -11.55%,8.68 35.10%,3.29%,2.65%,0.36,51.13,0.88,0.81,944.03K,"763,676",5.11%,-1.18%,-6.09%,10.67%,17.20%,14.90%,-75.89%,-85.10%,-61.55%,3.00,12.75,11.79,11.72,-0.59%,XIFR
Nanobiotix ADR,Healthcare,Biotechnology,France,Mid,NASD,-,2.09B,2.14B,-27.55M,32.72M,-2.05,1.22,-,-,-,- -,-,97,"Dec 11, 2020",-,-,-,63.76,-,33.68,-,-,65.29,1.09,1.09,-,-,No / Yes,-0.57,-0.39,-,32.07%,1.20%,-,30.98% 18.47%,- 257.86%,28.27%,-,10.74%,-17.45%,Mar 31 AMC,-248.07% -87.15%,18.09%,0.00%,0.33%,7.22%,-,-,-359.34%,-,-49.09%,-84.17%,1.46%,5.17%,29.93%,"

",48.39M,41.45M,0.32%,1.10,0.13M,57.14 -27.84%,8.03 413.45%,8.51%,6.53%,3.19,50.97,0.83,1.36,121.23K,"164,855",-5.33%,2.68%,2.05%,32.83%,78.33%,346.21%,292.74%,215.26%,-,1.00,57.78,45.16,41.23,-8.70%,NBTX
Compania Cervecerias Unidas SA ADR,Consumer Defensive,Beverages - Brewers,Chile,Mid,NYSE,-,2.23B,3.38B,112.89M,3.20B,8.37,2.10,0.33 (2.72%),0.37 (3.03%),"Apr 17, 2026",1.49% -7.52%,33.86%,9455,"Sep 24, 1992",19.75,14.39,1.11,0.70,1.44,5.75,13.76,8.08,1.06,1.16,1.84,0.90,0.78,Yes / Yes,0.61,0.84,0.17,18.83%,3.66%,12.92%,-3.07% 0.29%,-0.47% 5.45%,-28.00%,0.56%,-94.07%,10.13%,Aug 04 BMO,-4.00% 5.52%,-,-,14.46%,8.37%,2.91%,7.22%,4.11%,44.70%,7.64%,3.53%,0.89%,4.31%,-2.41%,"

",184.75M,184.75M,1.07%,13.15,1.97M,15.36 -21.42%,10.71 12.70%,3.15%,2.97%,0.38,53.54,0.54,1.06,150.08K,"158,368",-2.19%,3.34%,2.46%,-9.52%,-5.41%,-1.95%,-18.53%,-34.77%,-39.69%,3.88,12.79,12.21,12.07,-1.15%,CCU
Flywire Corp,Technology,Software - Infrastructure,USA,Mid,NASD,RUT,2.29B,1.99B,34.03M,713.54M,6.71,2.42,-,-,-,- -,0.00%,1400,"May 26, 2021",71.28,26.62,0.25,3.20,2.80,7.77,14.43,27.13,2.79,1.52,1.52,0.00,0.00,Yes / Yes,0.26,0.71,0.30,277.75%,69.90%,107.40%,- -,29.13% 36.44%,441.25%,32.21%,32.39%,27.18%,Aug 04 AMC,-183.40% 4.69%,7.10%,-13.45%,104.55%,9.11%,2.99%,4.23%,4.17%,55.26%,5.94%,4.77%,2.53%,6.33%,28.51%,"

",121.61M,113.03M,9.99%,5.06,11.29M,19.73 -4.76%,10.55 78.10%,2.27%,3.62%,0.64,56.74,1.31,0.52,2.23M,"1,156,814",-3.84%,15.49%,17.14%,52.64%,32.70%,42.78%,-40.82%,-53.87%,-,2.00,21.21,18.70,18.79,0.48%,FLYW
Royce Small Cap Trust Inc,Financial,Closed-End Fund - Equity,USA,Mid,NYSE,-,2.31B,-,-,27.25M,17.69,-,-,1.44 (7.74%),"Jun 11, 2026",2.46% 6.43%,64.65%,-,"Nov 19, 1986",6.41,-,-,84.80,1.05,-,-,-,-,-,-,-,-,No / Yes,2.90,-,-,-,-,-,- -,- -,-,-,55.90%,11.90%,-,- -,0.09%,7.96%,31.57%,-,-,-,-,-,-,-,-0.77%,1.26%,5.87%,"

",124.25M,124.14M,0.02%,0.09,0.03M,19.12 -2.72%,14.97 24.25%,1.33%,1.16%,0.25,50.29,1.24,0.45,325.32K,"145,616",-0.59%,3.33%,0.22%,1.31%,15.53%,15.46%,36.06%,-1.12%,45.54%,-,-,18.83,18.60,-1.22%,RVT
Mesoblast Ltd ADR,Healthcare,Biotechnology,Australia,Mid,NASD,-,2.26B,2.29B,-57.63M,120.57M,4.38,0.79,-,-,-,- -,-,108,"Jan 18, 2006",-,151.00,-,18.78,3.98,22.01,-,-,18.98,2.09,2.43,0.22,0.20,Yes / Yes,-0.45,0.12,-,48.99%,150.99%,-,24.72% 22.09%,152.90% 74.52%,47.33%,600.89%,12.33%,-5.36%,Aug 26 AMC,-24.17% -6.56%,-,-,3.06%,-14.19%,-7.40%,-9.89%,-8.45%,84.10%,-42.63%,-47.80%,5.76%,10.86%,8.53%,"

",129.85M,128.29M,2.35%,13.26,3.01M,21.50 -18.88%,12.66 37.76%,3.48%,2.64%,0.73,57.15,2.15,1.03,227.24K,"234,739",2.59%,19.86%,13.25%,10.03%,-3.33%,9.34%,469.93%,18.00%,67.69%,1.00,29.36,18.18,17.44,-4.07%,MESO
Minerals Technologies Inc,Basic Materials,Specialty Chemicals,USA,Mid,NYSE,RUT,2.24B,2.89B,-67.30M,2.15B,49.63,11.12,0.53 (0.74%),0.48 (0.67%),"Aug 14, 2026",31.04% 17.61%,-,3782,"Oct 23, 1992",-,10.29,-,1.04,1.45,6.48,18.65,7.28,1.35,1.00,1.43,0.62,0.62,Yes / Yes,-2.17,7.00,1.59,9.51%,15.84%,-,- -,-0.84% 5.38%,-3189.89%,4.06%,-510.91%,3.69%,Jul 30 AMC,-2.14% -1.86%,1.45%,-5.76%,102.46%,3.44%,-1.94%,-4.21%,-2.69%,24.52%,13.37%,-3.13%,-1.38%,-2.71%,2.64%,"

",31.13M,30.68M,3.07%,3.99,0.94M,84.34 -14.54%,53.94 33.63%,2.08%,3.09%,1.99,45.06,1.13,0.59,236.19K,"139,681",1.36%,-0.59%,-6.41%,2.07%,18.26%,10.64%,21.08%,-8.98%,1.91%,1.00,93.00,72.29,72.08,-0.29%,MTX
Western Union Company,Financial,Credit Services,USA,Mid,NYSE,-,2.26B,4.03B,395.40M,4.03B,2.93,2.95,0.91 (12.64%),0.94 (12.98%),"Sep 16, 2026",0.00% 0.87%,61.64%,9600,"Sep 20, 2006",5.84,4.78,-,0.56,2.47,2.45,3.99,4.72,1.00,0.22,0.22,2.95,2.68,Yes / Yes,1.24,1.52,0.35,-26.08%,17.17%,-1.48%,-13.36% -3.18%,-3.31% -3.48%,-53.21%,-1.65%,-33.96%,-1.15%,Jul 30 AMC,-26.28% -0.65%,1.52%,-0.54%,97.48%,-3.60%,4.96%,43.97%,11.74%,30.51%,16.77%,9.81%,0.51%,-4.63%,-16.58%,"

",311.80M,307.13M,14.31%,4.49,43.95M,10.35 -30.05%,6.27 15.47%,1.97%,3.81%,0.24,45.18,0.54,0.69,9.80M,"6,769,352",-0.82%,-5.85%,-10.95%,-24.82%,-22.23%,-14.92%,-40.51%,-66.56%,-66.50%,3.81,6.95,7.21,7.24,0.42%,WU
Clover Health Investments Corp,Healthcare,Healthcare Plans,USA,Mid,NASD,RUT,2.25B,-,-18.36M,2.48B,0.76,-,-,-,-,- -,-,724,"Jun 12, 2020",-,54.06,1.11,0.91,5.55,-,30.28,-,-,-,1.50,0.00,0.00,Yes / Yes,-0.04,0.08,-0.00,52.09%,42.36%,48.91%,38.35% 35.85%,-17.97% 22.90%,57.31%,54.04%,346.63%,55.60%,Aug 05 AMC,29.53% 2.05%,22.86%,-0.98%,27.62%,6.34%,-2.84%,-5.10%,-4.88%,-,-0.74%,-0.74%,-2.39%,-8.05%,36.68%,"

",531.16M,409.73M,6.38%,4.06,26.14M,5.59 -24.33%,1.58 167.72%,3.44%,4.95%,0.22,46.07,2.47,0.65,6.44M,"4,178,778",1.93%,-2.53%,6.28%,102.39%,80.00%,60.84%,243.90%,-50.87%,-,2.33,5.17,4.23,4.23,0.00%,CLOV
TMC the metals company Inc,Basic Materials,Other Industrial Metals & Mining,USA,Mid,NASD,-,2.12B,2.17B,-305.64M,0.00M,-0.06,0.22,-,-,-,- -,-,48,"Jun 26, 2020",-,-,-,-,-,21.51,-,-,-,1.93,1.93,-,-,Yes / Yes,-0.74,-0.23,-0.07,59.84%,29.50%,38.83%,-5.29% -21.27%,- -,-97.40%,-,31.56%,-,Aug 13 AMC,-121.17% -,52.56%,-0.16%,13.43%,-0.66%,-172.41%,-1123.19%,-259.98%,-,-,-,10.29%,14.41%,-13.90%,"

",433.73M,209.29M,12.94%,4.70,27.08M,11.35 -57.62%,3.40 41.47%,7.68%,7.73%,0.35,59.08,2.13,1.48,5.76M,"8,528,744",0.42%,32.87%,-20.50%,-23.29%,-22.04%,-8.56%,251.09%,-51.76%,-,1.00,10.80,5.09,4.81,-5.50%,TMC
Northwest Bancshares Inc,Financial,Banks - Regional,USA,Mid,NASD,RUT,2.25B,-,152.92M,940.90M,13.17,-,-,0.80 (5.22%),"Aug 06, 2026",0.00% 1.03%,86.59%,2169,"Nov 07, 1994",14.71,10.59,-,2.39,1.17,-,16.04,-,-,-,0.03,0.44,0.28,Yes / Yes,1.04,1.45,0.34,11.70%,2.93%,-,-4.18% 8.22%,16.32% 9.42%,-6.93%,14.54%,38.52%,18.31%,Jul 27 AMC,10.02% 1.12%,4.98%,0.19%,71.68%,1.57%,0.97%,8.57%,6.21%,-,25.03%,16.25%,-1.48%,-0.16%,13.37%,"

",146.40M,139.16M,5.10%,6.45,7.10M,16.16 -5.07%,11.25 36.36%,1.15%,1.31%,0.22,45.80,0.66,0.82,1.10M,"902,525",-0.52%,-2.23%,8.41%,23.21%,27.83%,21.46%,39.20%,16.57%,0.00%,2.75,16.57,15.33,15.34,0.07%,NWBI
Bob's Discount Furniture Inc,Consumer Cyclical,Specialty Retail,USA,Mid,NYSE,RUT,2.26B,3.11B,-,-,4.06,0.32,-,-,-,- -,-,5950,"Feb 05, 2026",-,16.37,3.85,-,4.26,53.61,-,-,-,0.28,0.90,1.68,1.46,Yes / Yes,-,1.06,0.27,-12.94%,14.62%,4.25%,63.89% -,3.99% -,-,-,270.13%,16.29%,Aug 06 BMO,0.40% -0.12%,76.58%,0.02%,25.29%,1.74%,-,-,-,-,-,-,-4.26%,4.28%,15.36%,"

",130.69M,30.61M,22.24%,6.78,6.81M,23.49 -26.31%,9.73 77.81%,3.95%,4.88%,0.87,49.26,-,0.59,1.00M,"594,920",-1.14%,5.42%,27.28%,-18.50%,1.82%,-,-,-,-,1.38,22.92,17.06,17.31,1.47%,BOBS
UroGen Pharma Ltd,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.13B,2.22B,-97.64M,188.73M,-2.71,2.24,-,-,-,- -,-,291,"May 04, 2017",-,17.35,-,11.30,-,19.51,-,-,11.76,3.41,3.80,-,-,Yes / Yes,-1.99,2.51,0.10,92.99%,1223.70%,-,12.81% 11.57%,19.49% 56.22%,39.90%,100.27%,72.78%,199.22%,Aug 05 BMO,-5.66% 14.02%,15.13%,-1.28%,87.54%,-1.38%,-42.33%,-,-158.40%,90.85%,-35.32%,-51.73%,-5.77%,4.55%,57.06%,"

",48.87M,41.49M,12.34%,6.31,5.12M,50.81 -14.15%,15.86 175.03%,3.54%,5.18%,2.05,46.15,1.59,0.71,811.62K,"580,050",-6.91%,6.16%,55.07%,101.01%,86.25%,126.72%,138.62%,156.74%,-,1.25,58.25,45.50,43.62,-4.13%,URGN
Trident Digital Tech Holdings Ltd,Technology,Information Technology Services,Singapore,Mid,NASD,-,2.15B,2.15B,-17.42M,0.12M,-0.01,0.00,-,-,-,- -,-,26,"Sep 10, 2024",-,-,-,17884.54,-,17884.54,-,-,17937.20,0.11,0.11,-,-,No / Yes,-0.02,-,-,-,-,-,-147.64% -,-48.77% -29.16%,-100.83%,-64.21%,-17.78%,47.56%,-,- -,93.33%,0.00%,0.00%,1.66%,-503.87%,-,-,-248.66%,-11884.05%,-14045.63%,-10.56%,-14.97%,-70.82%,"

",856.47M,75.48M,0.11%,0.06,0.09M,37.20 -94.91%,1.27 49.21%,8.02%,12.46%,0.27,40.64,2.64,0.01,1.31M,"9,525",1.34%,-25.39%,-26.26%,-72.25%,-78.95%,-91.35%,-,-,-,-,-,1.96,1.89,-3.32%,TDTH
