Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Zai Lab Limited ADR,Healthcare,Biotechnology,China,Mid,NASD,-,2.88B,2.42B,-188.72M,450.80M,5.41,6.36,-,-,-,- -,-,1784,"Sep 20, 2017",-,-,-,6.40,4.73,4.02,-,-,5.37,1.92,2.13,0.42,0.02,Yes / Yes,-1.70,-2.06,-0.55,-40.49%,8.55%,4.27%,29.68% 14.26%,29.03% 56.57%,17.00%,5.13%,-21.77%,-3.52%,Aug 06 BMO,26.41% 2.35%,6.87%,-6.44%,31.92%,-9.70%,-16.86%,-26.98%,-30.51%,56.47%,-58.74%,-41.86%,19.24%,28.75%,30.11%,"

",112.24M,104.83M,6.23%,6.74,6.53M,36.77 -30.46%,15.96 60.21%,3.61%,4.78%,1.14,74.51,0.86,1.68,969.67K,"1,630,983",-1.65%,24.61%,35.58%,27.59%,44.95%,-28.36%,12.54%,-81.94%,-,1.31,32.01,25.64,25.57,-0.27%,ZLAB
Imax Corp,Communication Services,Entertainment,Canada,Mid,NYSE,RUT,2.77B,2.99B,40.92M,416.08M,6.49,2.92,-,-,-,- -,0.00%,679,"Jun 10, 1994",69.22,25.00,1.53,6.66,7.79,17.34,21.96,19.01,7.18,1.86,2.09,0.79,0.79,Yes / Yes,0.73,2.02,0.52,22.34%,13.96%,16.37%,- -,10.89% 24.52%,22.14%,14.79%,33.48%,12.17%,Jul 23 BMO,41.08% 6.98%,19.15%,-9.13%,99.45%,-0.33%,4.58%,12.10%,6.41%,57.74%,22.77%,9.84%,3.54%,15.13%,31.07%,"

",54.84M,44.34M,17.53%,5.92,7.77M,54.27 -6.86%,25.32 99.64%,3.64%,4.38%,1.98,60.08,0.40,0.86,1.31M,"1,129,554",-0.08%,30.96%,47.59%,33.52%,36.77%,96.31%,158.97%,256.24%,67.11%,1.38,52.33,52.39,50.55,-3.51%,IMAX
Delek Logistics Partners LP,Energy,Oil & Gas Refining & Marketing,USA,Mid,NYSE,-,2.86B,5.25B,154.07M,1.20B,-1.30,0.26,4.57 (8.51%),4.51 (8.39%),"Aug 03, 2026",4.23% 4.45%,135.05%,-,"Nov 02, 2012",18.66,12.34,0.84,2.38,-,208.52,20.97,15.92,4.38,0.91,0.96,-,-,Yes / Yes,2.88,4.36,0.99,-6.64%,41.40%,14.73%,-3.40% -4.66%,-0.98% 12.17%,-2.37%,30.33%,-34.94%,56.18%,Aug 05 BMO,-41.82% 31.03%,65.05%,0.04%,21.81%,-10.35%,5.48%,439.37%,6.62%,17.33%,15.39%,12.85%,-6.17%,-1.24%,6.00%,"

",53.20M,18.59M,2.72%,4.16,0.51M,61.50 -12.62%,42.35 26.89%,2.80%,3.68%,2.32,43.65,0.40,1.23,121.40K,"149,582",-8.17%,-2.73%,3.03%,-0.99%,20.44%,24.54%,35.50%,36.36%,87.51%,3.00,52.83,53.77,53.74,-0.06%,DKL
Acadia Realty Trust,Real Estate,REIT - Retail,USA,Mid,NYSE,RUT,2.94B,5.01B,44.52M,404.19M,17.02,0.35,0.80 (3.82%),0.80 (3.80%),"Sep 30, 2026",3.57% 22.50%,842.11%,109,"May 27, 1993",62.24,65.28,4.86,7.27,1.24,59.70,94.14,21.55,12.40,1.29,1.29,0.76,0.69,Yes / Yes,0.34,0.32,0.07,109.16%,-27.39%,13.44%,- -,7.93% 10.36%,102.76%,4.69%,312.10%,-5.14%,Jul 28 AMC,5.96% -1.27%,0.53%,-3.27%,121.19%,-1.71%,0.94%,1.93%,1.13%,31.69%,19.41%,11.01%,-2.26%,-2.54%,1.02%,"

",137.33M,136.61M,12.37%,11.07,16.90M,23.03 -8.60%,18.61 13.11%,1.32%,2.13%,0.44,44.66,1.10,0.89,1.53M,"1,356,352",2.13%,-5.86%,0.05%,2.48%,2.48%,11.38%,43.73%,2.87%,-41.58%,1.25,24.75,20.82,21.05,1.10%,AKR
Academy Sports and Outdoors Inc,Consumer Cyclical,Specialty Retail,USA,Mid,NASD,RUT,2.91B,4.52B,383.39M,6.14B,33.40,5.45,0.44 (0.93%),0.56 (1.19%),"Jun 18, 2026",20.12% -,9.39%,23000,"Oct 02, 2020",8.25,6.72,0.78,0.47,1.40,8.61,12.26,7.05,0.74,0.36,1.68,0.92,0.85,Yes / Yes,5.68,6.98,2.09,11.98%,7.79%,8.61%,-9.56% 10.32%,-1.81% 1.25%,4.71%,3.77%,18.22%,6.70%,Jun 09 BMO,1.96% 0.29%,1.54%,-0.54%,118.67%,-1.40%,7.18%,18.85%,9.79%,34.60%,8.42%,6.24%,-3.03%,-3.25%,-10.61%,"

",63.51M,61.06M,12.79%,5.20,7.81M,62.44 -24.93%,41.29 13.54%,3.89%,3.72%,1.89,44.14,1.02,0.76,1.50M,"1,141,644",-5.41%,-1.97%,-6.20%,-21.57%,-6.16%,-12.87%,-18.14%,31.35%,-,2.15,59.67,46.10,46.88,1.69%,ASO
Boise Cascade Co,Basic Materials,Lumber & Wood Production,USA,Mid,NYSE,RUT,2.80B,3.04B,105.69M,6.46B,57.99,8.74,0.89 (1.11%),0.88 (1.10%),"Sep 01, 2026",19.03% 16.54%,24.36%,7660,"Feb 06, 2013",27.27,15.49,0.54,0.43,1.38,9.18,27.57,9.23,0.47,1.31,2.71,0.27,0.26,Yes / Yes,2.94,5.18,1.14,11.01%,32.08%,28.70%,-45.29% -4.47%,-8.60% 3.19%,-56.95%,-1.52%,-0.74%,5.24%,Aug 03 AMC,32.06% 3.36%,2.59%,-1.56%,96.37%,-5.33%,3.09%,5.06%,4.12%,13.95%,2.54%,1.64%,-1.57%,3.92%,4.87%,"

",34.93M,33.99M,4.19%,3.43,1.42M,91.97 -12.82%,65.00 23.35%,2.61%,3.45%,3.07,49.15,1.09,0.56,414.74K,"230,371",-6.26%,5.64%,18.61%,-6.84%,8.94%,-5.27%,-16.97%,83.60%,350.70%,2.00,96.50,81.94,80.18,-2.15%,BCC
Maximus Inc,Industrials,Specialty Business Services,USA,Mid,NYSE,RUT,2.95B,4.53B,370.89M,5.25B,33.24,2.93,-,1.29 (2.29%),"Aug 14, 2026",2.33% 1.39%,21.79%,37200,"Jun 13, 1997",8.33,6.75,0.80,0.56,1.70,19.27,6.81,6.43,0.86,2.42,2.42,0.99,0.93,Yes / Yes,6.77,8.36,1.85,8.83%,4.37%,8.46%,18.75% 10.21%,5.46% 9.43%,24.98%,-3.32%,4.98%,-5.15%,Aug 06 BMO,0.68% -3.65%,1.98%,-0.07%,108.51%,-4.95%,8.40%,21.11%,11.03%,24.00%,10.85%,7.07%,-4.01%,-2.85%,-21.81%,"

",52.36M,51.32M,6.05%,4.39,3.10M,100.00 -43.61%,52.73 6.94%,2.75%,3.36%,2.31,45.77,0.57,0.80,706.08K,"565,460",4.06%,-2.66%,-5.47%,-22.06%,-34.67%,-33.75%,-29.17%,-32.54%,-4.15%,1.50,92.50,54.43,56.39,3.60%,MMS
Netscout Systems Inc,Technology,Software - Infrastructure,USA,Mid,NASD,RUT,2.83B,2.24B,121.05M,883.16M,22.88,8.66,-,-,-,- -,0.00%,2073,"Aug 12, 1999",23.75,13.44,-,3.21,1.70,4.50,10.85,11.34,2.54,1.76,1.81,0.02,0.02,Yes / Yes,1.64,2.90,0.66,10.22%,5.98%,-,16.83% 37.80%,-2.05% 0.67%,65.56%,5.79%,670.57%,12.68%,Aug 06 BMO,35.66% 7.26%,4.75%,-1.11%,95.17%,-0.37%,5.42%,7.54%,7.15%,74.01%,14.88%,13.71%,-2.21%,-4.75%,16.74%,"

",72.70M,69.25M,4.79%,5.17,3.31M,45.28 -14.00%,22.35 74.23%,2.07%,3.31%,1.37,42.72,0.68,0.92,641.00K,"592,688",0.88%,-6.24%,0.00%,32.81%,43.90%,72.38%,39.52%,45.79%,35.11%,2.00,47.67,39.14,38.94,-0.51%,NTCT
Worthington Enterprises Inc,Industrials,Metal Fabrication,USA,Mid,NYSE,RUT,2.79B,3.11B,156.09M,1.38B,21.10,0.57,0.83 (1.46%),0.76 (1.33%),"Sep 15, 2026",-15.06% -5.90%,24.21%,3800,"Nov 01, 1982",18.14,13.79,1.55,2.02,2.70,100.55,16.38,22.41,2.25,1.43,2.37,0.34,0.33,Yes / Yes,3.14,4.13,0.76,10.80%,10.64%,8.88%,-15.45% -25.22%,-0.88% -15.32%,63.76%,19.72%,1157.42%,16.85%,Jun 23 AMC,-8.49% -3.89%,37.91%,-0.76%,52.76%,-3.23%,8.63%,15.89%,11.40%,27.26%,5.90%,11.30%,-0.09%,0.56%,3.89%,"

",48.68M,30.38M,3.09%,3.78,0.94M,67.80 -15.94%,45.01 26.62%,2.31%,3.10%,1.70,50.47,1.34,0.92,248.17K,"228,493",-0.11%,5.58%,4.93%,-2.31%,10.51%,-12.48%,28.42%,54.98%,114.00%,2.00,65.60,57.71,56.99,-1.25%,WOR
Nurix Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.79B,2.41B,-341.35M,36.77M,3.88,4.27,-,-,-,- -,-,317,"Jul 24, 2020",-,-,-,76.01,6.94,6.30,-,-,65.53,6.34,6.34,0.14,0.14,Yes / Yes,-3.45,-1.99,-0.59,11.97%,26.00%,41.75%,6.31% -2.04%,29.55% 36.35%,-31.99%,-58.40%,-55.54%,-79.47%,Jul 09 AMC,-12.05% -40.85%,5.29%,-2.59%,109.04%,-0.02%,-60.57%,-80.30%,-74.60%,53.06%,-982.37%,-928.44%,7.88%,19.25%,49.58%,"

",103.70M,98.30M,18.67%,9.06,18.35M,27.35 -1.54%,8.19 228.62%,3.25%,4.10%,1.03,72.63,1.82,0.40,2.03M,"816,022",3.74%,18.58%,73.63%,72.19%,41.96%,163.89%,214.60%,-12.31%,-,1.19,33.50,27.17,26.93,-0.88%,NRIX
Harley-Davidson Inc,Consumer Cyclical,Recreational Vehicles,USA,Mid,NYSE,RUT,2.83B,3.26B,202.64M,4.24B,29.70,18.22,0.74 (2.71%),0.74 (2.70%),"Jun 08, 2026",4.55% 10.35%,25.85%,5500,"Jul 08, 1986",16.84,14.29,8.71,0.67,0.92,1.49,-,7.38,0.77,1.70,1.90,0.74,0.39,Yes / Yes,1.62,1.91,0.45,-75.50%,179.82%,1.64%,-17.53% 219.23%,-8.06% 1.99%,-14.29%,-5.25%,-16.48%,-5.86%,Jul 23 BMO,16.28% -5.41%,1.14%,5.40%,108.68%,-7.01%,2.10%,6.32%,4.72%,26.29%,6.24%,4.78%,4.31%,5.71%,19.09%,"

",104.33M,102.89M,17.73%,6.97,18.25M,31.25 -12.86%,17.09 59.33%,4.30%,4.17%,1.05,56.75,1.30,0.95,2.62M,"2,479,996",1.91%,-2.12%,11.83%,33.81%,32.89%,-1.63%,-19.01%,-32.45%,-49.14%,2.68,27.89,27.03,27.23,0.74%,HOG
Supernus Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,Mid,NASD,RUT,2.85B,2.52B,-109.89M,830.44M,17.73,6.40,-,-,-,- -,-,778,"May 01, 2012",-,10.99,0.59,3.43,2.77,7.66,151.67,67.11,3.03,1.84,2.08,0.04,0.03,Yes / Yes,-1.91,4.46,0.61,-20.71%,73.88%,18.63%,- -,2.52% 6.68%,-264.42%,24.85%,-353.07%,32.40%,Aug 03 BMO,24.52% 6.70%,6.35%,-4.79%,103.04%,0.26%,-7.82%,-10.49%,-10.36%,75.83%,-7.73%,-13.23%,4.66%,5.30%,0.56%,"

",58.16M,54.44M,8.85%,5.66,4.82M,59.68 -17.85%,41.78 17.34%,2.90%,4.71%,1.94,58.11,0.57,0.70,850.75K,"592,240",4.59%,3.40%,1.45%,-5.02%,-1.35%,14.05%,58.31%,104.12%,121.96%,1.50,61.75,48.27,49.03,1.57%,SUPN
IHS Holding Ltd,Real Estate,Real Estate Services,United Kingdom,Mid,NYSE,-,2.80B,5.22B,142.10M,1.55B,-0.54,3.19,0.18 (2.16%),-,-,- -,0.00%,2762,"Oct 14, 2021",19.89,9.05,0.24,1.81,-,2.61,6.38,6.26,3.36,1.89,1.93,-,-,Yes / Yes,0.42,0.92,0.33,115.48%,1.66%,37.21%,- -,-6.91% 2.43%,27.67%,-10.28%,-124.64%,-1.08%,Aug 11 BMO,-133.33% 6.39%,50.63%,-0.20%,35.18%,2.69%,13.67%,-,4.87%,51.92%,33.40%,9.15%,0.75%,1.13%,5.43%,"

",338.34M,166.22M,1.45%,1.93,2.41M,8.95 -6.93%,5.71 45.88%,0.41%,0.61%,0.06,58.00,0.74,1.12,1.25M,"1,401,894",0.24%,2.08%,1.09%,2.84%,11.66%,20.38%,23.77%,-,-,3.00,8.50,8.33,8.33,0.00%,IHS
AvePoint Inc,Technology,Software - Infrastructure,USA,Mid,NASD,RUT,2.82B,2.43B,71.48M,466.15M,2.07,1.97,-,-,-,- -,0.00%,3443,"Nov 05, 2019",42.18,26.88,1.10,6.05,6.45,6.75,27.90,39.71,5.21,2.00,2.00,0.06,0.04,Yes / Yes,0.32,0.50,0.09,36.04%,10.39%,24.52%,- -,21.77% 22.59%,812.05%,24.95%,957.63%,22.03%,Aug 06 AMC,101.09% 2.57%,33.46%,-0.07%,58.28%,0.58%,9.81%,16.25%,15.77%,73.33%,9.78%,15.33%,2.69%,9.78%,14.05%,"

",211.43M,140.77M,7.72%,4.69,10.87M,16.77 -20.57%,8.84 50.76%,3.39%,3.97%,0.51,57.31,1.18,0.44,2.32M,"1,013,031",1.45%,0.60%,31.49%,27.95%,-4.10%,-12.43%,100.60%,47.51%,-,1.62,16.88,13.25,13.32,0.53%,AVPT
Beam Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.74B,1.84B,-85.43M,156.03M,10.34,11.16,-,-,-,- -,-,511,"Feb 06, 2020",-,-,-,17.59,2.57,2.38,-,-,11.78,14.57,14.57,0.23,0.22,Yes / Yes,-0.86,-4.74,-1.15,-447.30%,-6.99%,-,41.92% 28.04%,31.88% 466.27%,81.95%,158.88%,-17.25%,-94.21%,Aug 04 BMO,-6.65% -97.01%,9.42%,-4.84%,97.59%,3.81%,-6.15%,-8.08%,-6.57%,85.74%,-242.27%,-54.75%,0.10%,-11.29%,-5.40%,"

",103.26M,93.92M,25.02%,10.97,23.50M,38.26 -30.55%,15.60 70.32%,3.72%,4.88%,1.49,43.10,2.21,0.56,2.14M,"1,195,653",-1.04%,0.91%,-0.90%,-3.35%,-4.15%,55.38%,13.84%,-73.82%,-,1.25,51.07,27.10,26.57,-1.96%,BEAM
ABM Industries Inc,Industrials,Specialty Business Services,USA,Mid,NYSE,RUT,2.76B,4.63B,158.50M,9.05B,29.85,1.62,1.16 (2.46%),1.13 (2.41%),"Jul 02, 2026",10.77% 7.45%,40.93%,113000,"Feb 13, 1969",18.15,10.82,1.12,0.30,1.58,29.07,8.26,9.59,0.51,1.46,1.46,1.13,1.09,Yes / Yes,2.60,4.35,1.01,15.62%,9.49%,9.66%,-8.79% 256.47%,3.86% 7.87%,107.41%,6.53%,8.70%,8.44%,Jun 05 BMO,2.30% 3.40%,1.59%,-5.63%,101.22%,0.91%,2.89%,8.87%,4.34%,11.35%,4.13%,1.75%,-2.31%,1.77%,8.99%,"

",58.58M,57.65M,3.37%,3.51,1.94M,50.12 -6.03%,36.96 27.43%,1.95%,2.23%,1.07,47.09,0.67,0.63,553.05K,"350,496",-2.44%,-0.28%,17.25%,6.34%,11.35%,-1.42%,3.90%,0.53%,24.21%,2.25,52.43,47.72,47.10,-1.30%,ABM
Trustmark Corp,Financial,Banks - Regional,USA,Mid,NASD,RUT,2.77B,-,234.30M,1.13B,36.82,-,1.00 (2.10%),0.98 (2.05%),"Sep 01, 2026",1.43% 0.85%,25.93%,2543,"Mar 17, 1980",12.12,11.60,-,2.45,1.30,-,13.35,-,-,-,0.06,0.36,0.19,Yes / Yes,3.94,4.11,0.99,5.95%,4.85%,-,46.80% 8.05%,12.67% 11.03%,10.81%,1.59%,17.63%,5.07%,Jul 28 AMC,0.86% 1.46%,7.50%,0.00%,81.09%,4.33%,1.24%,11.12%,9.19%,-,24.51%,20.71%,0.40%,2.45%,10.70%,"

",58.23M,53.72M,5.74%,7.13,3.08M,49.00 -2.67%,36.33 31.27%,1.25%,1.60%,0.77,54.01,0.64,0.47,432.53K,"204,400",-0.33%,2.38%,8.61%,6.40%,22.44%,23.69%,95.93%,58.86%,74.31%,2.67,49.25,48.13,47.69,-0.91%,TRMK
WaFd Inc,Financial,Banks - Regional,USA,Mid,NASD,RUT,2.77B,-,241.85M,1.39B,36.81,-,1.08 (2.88%),1.08 (2.88%),"Aug 21, 2026",4.04% 4.23%,40.61%,1979,"Nov 09, 1982",11.80,11.14,1.18,2.00,1.02,-,12.21,-,-,-,0.07,1.10,1.10,Yes / Yes,3.17,3.36,0.84,25.19%,2.13%,9.47%,-8.06% 3.11%,24.34% 14.32%,21.13%,-4.62%,15.65%,1.91%,Jul 16 AMC,3.07% 2.99%,1.71%,-1.71%,85.69%,-0.02%,0.94%,8.50%,4.05%,-,23.63%,17.42%,0.59%,0.21%,10.41%,"

",73.95M,72.73M,5.12%,6.39,3.73M,39.49 -5.13%,26.31 42.38%,1.42%,1.49%,0.63,50.43,0.83,0.64,583.22K,"371,427",-1.58%,1.68%,6.81%,13.38%,16.95%,22.02%,30.52%,15.05%,45.54%,3.00,39.00,37.76,37.46,-0.79%,WAFD
Acadia Healthcare Company Inc,Healthcare,Medical Care Facilities,USA,Mid,NASD,RUT,2.56B,5.16B,-1.13B,3.37B,21.78,1.84,-,-,-,- -,-,25000,"Nov 01, 2011",-,15.07,6.82,0.76,1.26,14.93,-,9.65,1.53,1.56,1.57,1.30,1.27,Yes / Yes,-12.45,1.82,0.48,-23.64%,19.31%,2.21%,- -,8.27% 9.65%,-917.61%,4.27%,-64.09%,-0.39%,Jul 28 AMC,9.73% 2.56%,6.42%,0.00%,140.32%,19.22%,-19.00%,-44.54%,-25.08%,16.26%,10.06%,-33.44%,-11.91%,-7.47%,22.98%,"

",90.87M,87.11M,25.03%,7.61,21.80M,35.83 -23.36%,11.43 140.24%,5.87%,5.92%,1.72,38.80,0.63,1.37,2.87M,"3,919,351",-11.70%,-20.24%,8.49%,67.29%,93.52%,29.96%,-63.41%,-53.96%,-47.16%,1.93,33.39,30.00,27.46,-8.47%,ACHC
Alignment Healthcare Inc,Healthcare,Healthcare Plans,USA,Mid,NASD,RUT,2.74B,-,40.70M,4.58B,1.28,-,-,-,-,- -,-,1849,"Mar 26, 2021",70.86,30.63,-,0.60,10.34,-,15.46,-,-,-,1.70,1.25,1.25,Yes / Yes,0.19,0.43,-0.01,-,139.06%,-,83.51% 50.33%,40.16% 32.71%,173.03%,37.21%,127.27%,31.55%,Jul 30 AMC,31.78% 1.96%,4.75%,-20.31%,114.08%,9.24%,3.57%,20.04%,6.83%,-,1.20%,0.89%,-15.51%,-30.56%,-30.69%,"

",207.18M,197.58M,11.16%,3.88,22.05M,25.12 -47.33%,13.05 1.38%,4.18%,6.28%,1.04,31.55,1.10,0.60,5.68M,"3,422,273",0.23%,-37.30%,-18.73%,-35.75%,-33.01%,-13.47%,116.18%,-28.06%,-,1.43,24.08,13.46,13.23,-1.71%,ALHC
Bancorp Inc,Financial,Banks - Regional,USA,Mid,NASD,RUT,2.79B,-,231.94M,836.77M,17.19,-,-,-,-,- -,0.00%,733,"Feb 03, 2004",12.84,8.43,-,3.33,3.98,-,17.42,-,-,-,0.02,1.36,0.30,Yes / Yes,5.32,8.10,1.47,21.68%,35.30%,-,29.31% 29.10%,28.04% 23.92%,13.98%,2.65%,14.46%,-9.61%,Jul 30 AMC,6.36% -17.37%,6.13%,-0.63%,99.03%,-6.63%,2.57%,29.63%,25.22%,-,37.46%,27.72%,-0.50%,5.83%,10.87%,"

",41.04M,38.29M,8.16%,7.41,3.12M,81.65 -16.33%,50.20 36.10%,2.48%,3.06%,2.04,52.36,1.19,0.62,421.56K,"263,126",-1.64%,1.64%,25.89%,14.69%,1.18%,4.39%,93.71%,181.27%,1216.38%,1.00,84.33,68.27,68.32,0.07%,TBBK
Customers Bancorp Inc,Financial,Banks - Regional,USA,Mid,NYSE,RUT,2.73B,-,285.03M,1.52B,65.31,-,0.10 (0.12%),-,-,- -,0.00%,863,"Feb 21, 2012",9.84,8.34,0.40,1.79,1.24,-,7.44,-,-,-,0.33,1.07,1.03,Yes / Yes,8.21,9.68,2.15,34.94%,14.62%,20.93%,-1.32% 9.00%,17.55% 19.25%,103.48%,11.55%,18.85%,5.99%,Jul 23 AMC,2.71% -0.84%,7.13%,-8.38%,100.78%,-5.29%,1.19%,14.32%,6.52%,-,24.76%,18.70%,0.21%,2.76%,8.88%,"

",33.77M,31.38M,7.69%,7.68,2.41M,84.38 -4.28%,59.34 36.10%,2.02%,2.23%,1.80,51.60,1.48,0.82,313.95K,"257,245",-2.53%,5.18%,11.12%,9.19%,10.45%,21.35%,127.49%,113.59%,251.14%,1.73,94.00,82.11,80.76,-1.64%,CUBI
Kyndryl Holdings Inc,Technology,Information Technology Services,USA,Mid,NYSE,-,2.69B,5.60B,87.00M,14.97B,4.88,9.69,-,-,-,- -,0.00%,72000,"Oct 22, 2021",34.37,4.95,0.26,0.18,2.53,1.27,18.15,1.66,0.37,0.66,0.66,4.61,2.70,Yes / Yes,0.36,2.49,0.38,27.05%,34.32%,18.73%,- -,-3.94% -4.85%,-70.92%,-0.62%,-206.45%,-3.34%,Aug 05 BMO,24.19% -0.68%,2.74%,0.00%,88.75%,-9.00%,0.74%,7.55%,2.20%,21.85%,3.97%,0.58%,-7.05%,0.19%,-27.70%,"

",219.40M,211.84M,13.85%,6.86,29.35M,33.90 -63.63%,10.10 22.08%,5.83%,5.39%,0.74,43.72,1.69,1.04,4.28M,"4,471,632",-7.71%,0.90%,5.29%,-9.27%,-53.58%,-59.37%,-21.96%,-,-,3.33,14.20,12.72,12.33,-3.07%,KD
Aveanna Healthcare Holdings Inc,Healthcare,Medical Care Facilities,USA,Mid,NASD,RUT,2.76B,4.17B,274.76M,2.60B,1.32,0.45,-,-,-,- -,0.00%,35500,"Apr 29, 2021",10.30,14.69,0.78,1.06,9.62,28.44,17.74,12.80,1.60,1.16,1.16,5.24,4.56,Yes / Yes,1.23,0.86,0.19,30.97%,9.77%,18.94%,- -,10.82% 10.23%,1337.90%,19.52%,39.56%,13.73%,Aug 13 BMO,30.72% 4.99%,54.22%,-21.31%,43.00%,0.68%,14.17%,199.62%,17.20%,31.84%,11.39%,10.56%,26.78%,38.55%,55.93%,"

",218.15M,99.89M,4.42%,1.92,4.42M,12.70 -0.24%,5.93 113.66%,9.09%,4.89%,0.58,78.72,1.98,2.19,2.30M,"5,047,346",41.56%,30.75%,64.55%,65.84%,55.08%,79.97%,663.25%,42.20%,-,1.64,12.35,12.69,12.67,-0.16%,AVAH
NBT Bancorp Inc,Financial,Banks - Regional,USA,Mid,NASD,RUT,2.75B,-,214.15M,948.19M,37.42,-,1.53 (2.90%),1.48 (2.80%),"Sep 01, 2026",6.97% 5.63%,42.69%,2303,"Mar 17, 1992",12.96,11.65,-,2.90,1.41,-,11.20,-,-,-,0.08,0.24,0.08,Yes / Yes,4.08,4.54,1.09,9.14%,8.96%,-,-1.87% 6.99%,18.83% 12.86%,46.91%,14.46%,129.04%,4.89%,Jul 27 AMC,-1.26% -1.13%,1.41%,-6.34%,68.82%,0.96%,1.33%,11.42%,10.20%,-,29.36%,22.59%,-0.06%,4.30%,16.88%,"

",51.95M,51.23M,3.82%,5.36,1.96M,54.50 -2.90%,39.19 35.02%,1.17%,1.91%,0.93,55.31,0.48,0.63,365.59K,"230,802",0.04%,1.13%,18.12%,15.77%,27.46%,25.02%,46.92%,47.08%,68.64%,2.43,56.83,53.29,52.92,-0.69%,NBTB
GCM Grosvenor Inc,Financial,Asset Management,USA,Mid,NASD,RUT,2.76B,3.13B,44.50M,564.78M,0.41,0.69,0.48 (3.55%),0.47 (3.44%),"Sep 01, 2026",3.15% -,108.02%,553,"Feb 05, 2019",26.46,12.65,0.93,4.89,32.95,19.77,14.81,19.11,5.54,1.81,1.81,16.30,16.09,Yes / Yes,0.52,1.08,0.21,7.14%,20.00%,13.56%,14.00% -,6.77% 4.84%,34.86%,7.62%,136.14%,12.95%,Aug 10 BMO,3.54% 2.36%,2.89%,-9.29%,91.33%,-0.51%,6.77%,682.08%,10.28%,-,28.25%,7.88%,4.23%,7.18%,19.37%,"

",61.12M,58.64M,2.42%,2.78,1.42M,14.87 -8.11%,9.30 46.88%,2.54%,3.28%,0.43,58.96,0.85,0.49,510.38K,"252,509",-2.29%,6.72%,26.83%,16.65%,20.67%,5.81%,78.10%,25.55%,-,1.40,15.50,13.70,13.66,-0.29%,GCMG
Autohome Inc ADR,Communication Services,Internet Content & Information,China,Mid,NYSE,-,2.54B,53.23M,152.06M,849.09M,28.01,23.13,1.94 (8.83%),2.45 (11.15%),"Jul 02, 2026",46.20% 15.54%,107.19%,4242,"Dec 11, 2013",17.00,16.51,-,3.00,0.78,0.95,-,0.90,0.06,8.15,8.15,0.00,0.00,Yes / Yes,1.29,1.33,0.29,-35.09%,17.72%,-7.64%,-8.78% -16.03%,-4.51% -6.48%,-28.35%,-11.00%,-85.95%,-24.21%,Aug 20 BMO,-75.35% -2.28%,0.11%,-23.33%,45.41%,-4.40%,3.83%,4.59%,4.57%,71.51%,4.34%,17.91%,-2.54%,6.99%,6.27%,"

",118.44M,115.63M,3.19%,4.68,3.69M,29.92 -26.57%,15.57 41.07%,2.47%,3.06%,0.74,49.94,0.22,0.95,787.16K,"745,981",-4.56%,2.52%,30.08%,4.82%,-1.30%,-22.61%,-28.20%,-42.52%,-11.92%,2.90,20.90,22.49,21.97,-2.31%,ATHM
Urban Edge Properties,Real Estate,REIT - Retail,USA,Mid,NYSE,RUT,2.89B,4.81B,67.89M,495.09M,10.20,0.62,0.84 (3.87%),0.80 (3.68%),"Sep 15, 2026",5.90% 28.14%,102.27%,104,"Jan 05, 2015",40.62,42.85,3.06,5.84,2.13,35.23,39.70,16.83,9.71,1.44,1.44,1.48,1.39,Yes / Yes,0.53,0.51,0.12,46.75%,-0.86%,14.00%,23.68% -1.32%,5.85% 7.41%,-35.85%,7.38%,-69.32%,7.62%,Aug 06 AMC,31.09% 4.06%,0.09%,-60.09%,97.80%,0.72%,2.03%,5.24%,2.21%,39.79%,30.06%,13.71%,-2.89%,-4.74%,3.71%,"

",125.91M,125.90M,2.63%,3.62,3.31M,24.11 -9.95%,18.46 17.61%,1.26%,1.82%,0.41,37.54,0.99,1.08,914.68K,"983,874",0.37%,-7.70%,0.28%,3.38%,13.13%,11.05%,37.86%,19.49%,-22.06%,2.14,24.29,21.85,21.71,-0.64%,UE
